Total_Spending,Total_Purchase_Num,Discount_Dependency,Income,Age,Education,Marital_Merged_Couples,Marital_Merged_Single_Household,Total_Household_Size,Campaign_Response_Rate,Response,Complain,Loyalty_Months,Recency,NumWebVisitsMonth,Cluster
37,5,0.2,23148.0,39,1,1,0,2,0.0,0,0,134,83,7,3
1382,25,0.04,82122.0,62,1,1,0,2,0.2,0,0,141,89,1,4
19,3,0.3333333333333333,24884.0,52,1,1,0,3,0.0,0,0,149,32,7,3
58,6,0.1666666666666666,24711.0,42,2,1,0,2,0.0,0,0,132,86,7,3
60,4,0.25,18690.0,65,2,1,0,2,0.0,0,0,148,77,8,3
1131,22,0.0454545454545454,92533.0,39,2,1,0,2,0.4,0,0,136,84,2,4
1923,18,0.0555555555555555,87188.0,41,4,0,1,1,0.0,1,0,143,73,3,1
1174,27,0.1851851851851851,67445.0,50,2,1,0,3,0.0,0,0,153,63,6,1
1033,13,0.0769230769230769,76081.0,62,2,1,0,2,0.2,0,0,131,85,2,0
815,21,0.1904761904761904,56534.0,56,2,1,0,3,0.4,1,0,141,35,8,4
971,23,0.217391304347826,56242.0,55,4,1,0,3,0.0,0,0,146,72,6,1
69,6,0.5,26487.0,46,0,0,1,2,0.0,0,0,144,23,5,3
500,13,0.5384615384615384,50501.0,70,2,1,0,4,0.2,1,0,143,10,6,2
47,6,0.5,36732.0,65,4,1,0,4,0.0,0,0,136,71,2,2
1477,19,0.3157894736842105,70713.0,58,2,1,0,3,0.0,0,0,149,23,3,1
1497,22,0.0,91820.0,38,4,1,0,2,0.0,0,0,137,72,1,0
77,6,0.5,18793.0,53,2,1,0,3,0.0,0,0,148,14,8,3
1042,14,0.0714285714285714,68148.0,67,3,1,0,2,0.0,0,0,140,86,2,0
28,3,0.3333333333333333,28389.0,77,0,1,0,2,0.0,0,0,150,49,7,3
31,4,0.5,15287.0,45,2,0,1,2,0.2,1,0,151,60,7,3
20,3,0.3333333333333333,41014.0,46,4,1,0,3,0.0,0,0,144,65,7,2
1772,18,0.0555555555555555,79908.0,42,2,1,0,2,0.2,0,0,145,30,2,4
57,7,0.4285714285714285,18358.0,35,2,0,1,2,0.0,0,0,137,49,7,3
144,7,0.4285714285714285,42473.0,48,4,0,1,3,0.0,0,0,134,72,5,2
816,21,0.0476190476190476,83891.0,50,3,1,0,3,0.0,0,0,130,24,1,0
29,4,0.25,24594.0,45,0,1,0,3,0.0,0,0,137,94,5,3
655,17,0.2352941176470588,47703.0,71,2,1,0,3,0.0,0,0,143,95,5,1
215,10,0.5,45207.0,50,4,1,0,4,0.2,0,0,150,64,6,2
16,3,0.3333333333333333,36627.0,49,2,0,1,3,0.0,0,0,141,78,5,3
943,23,0.0434782608695652,78931.0,53,4,1,0,2,0.0,0,0,138,19,1,0
976,13,0.0769230769230769,62820.0,70,2,1,0,2,0.0,0,0,144,51,1,0
1250,21,0.0476190476190476,72228.0,72,2,0,1,1,0.0,0,0,149,87,3,1
1135,26,0.0769230769230769,69508.0,44,2,1,0,3,0.0,0,0,150,48,6,1
490,16,0.1875,50437.0,61,2,1,0,4,0.0,0,0,151,28,7,2
1281,18,0.1111111111111111,68092.0,46,3,0,1,1,0.0,0,0,137,7,5,0
1073,17,0.1176470588235294,75072.0,62,2,1,0,3,0.0,0,0,147,83,3,1
1782,14,0.1428571428571428,69209.0,52,2,1,0,2,0.2,0,0,152,4,4,1
497,12,0.5,35196.0,40,2,1,0,3,0.0,1,0,150,68,8,3
907,22,0.2272727272727272,53977.0,66,2,1,0,3,0.0,0,0,143,21,5,1
1085,23,0.217391304347826,53103.0,70,2,1,0,3,0.2,0,0,140,70,7,1
95,6,0.1666666666666666,52569.0,57,4,0,1,2,0.0,0,0,133,54,3,0
21,3,0.3333333333333333,34230.0,59,4,1,0,4,0.0,0,0,148,72,7,2
162,7,0.1428571428571428,22419.0,61,2,1,0,2,0.0,0,0,145,74,8,3
252,11,0.4545454545454545,42586.0,69,2,1,0,4,0.0,1,0,150,7,8,2
1902,19,0.0526315789473684,80184.0,80,3,1,0,2,0.4,0,0,134,19,3,4
1580,23,0.0434782608695652,73926.0,51,2,1,0,2,0.0,0,0,146,54,3,1
1702,15,0.0666666666666666,86979.0,53,4,0,1,1,0.2,1,0,138,67,2,4
541,16,0.625,46014.0,50,3,1,0,4,0.0,0,0,147,21,7,2
28,3,0.3333333333333333,25818.0,53,2,0,1,2,0.0,0,0,151,51,7,3
953,13,0.2307692307692307,62568.0,62,2,1,0,3,0.2,0,0,133,99,4,0
1598,23,0.0434782608695652,68682.0,33,4,1,0,2,0.0,0,0,139,56,2,0
46,4,0.25,50943.0,68,3,1,0,3,0.0,0,0,142,49,5,2
1991,18,0.0555555555555555,90273.0,33,2,0,1,1,0.6,1,0,137,32,2,4
46,5,0.2,30351.0,50,4,1,0,3,0.0,0,0,143,19,9,2
80,5,0.2,30390.0,37,1,1,0,2,0.0,0,0,140,5,6,3
1232,18,0.1666666666666666,54959.0,63,4,0,1,2,0.2,1,0,148,55,7,1
106,5,0.4,27242.0,54,2,0,1,2,0.0,1,0,150,2,9,3
527,15,0.4,55801.0,49,2,0,1,3,0.2,0,0,139,35,7,2
1711,15,0.0666666666666666,74214.0,34,4,1,0,2,0.0,0,0,152,3,5,1
95,7,0.4285714285714285,22682.0,51,2,1,0,3,0.0,0,0,139,51,4,3
1253,18,0.1666666666666666,66991.0,70,3,1,0,2,0.0,0,0,152,1,3,1
350,12,0.0833333333333333,71322.0,48,2,1,0,3,0.0,0,0,132,31,2,0
174,8,0.5,54809.0,47,2,1,0,4,0.0,0,0,140,0,4,2
730,19,0.3157894736842105,61250.0,65,2,0,1,2,0.0,0,0,149,49,5,1
186,8,0.5,43824.0,53,2,1,0,4,0.0,0,0,152,18,8,2
25,4,0.25,20587.0,54,2,0,1,2,0.0,0,0,132,39,7,3
72,4,0.25,26872.0,43,2,1,0,2,0.0,0,0,139,0,6,3
868,12,0.0833333333333333,79803.0,66,2,0,1,2,0.0,0,0,131,54,1,0
1638,23,0.0869565217391304,78331.0,66,2,0,1,2,0.0,0,0,135,97,4,0
1277,19,0.2631578947368421,60000.0,48,4,0,1,2,0.0,0,0,148,57,6,1
313,11,0.1818181818181818,28071.0,44,2,0,1,1,0.0,0,0,152,65,8,3
198,8,0.25,60033.0,70,3,1,0,3,0.0,0,0,133,28,2,0
906,23,0.3043478260869565,56937.0,43,4,1,0,3,0.2,1,0,153,81,6,1
39,4,0.5,35441.0,57,2,1,0,4,0.0,0,0,147,94,8,2
44,6,0.5,38196.0,53,3,1,0,4,0.0,0,0,132,20,5,2
52,5,0.4,30368.0,47,2,1,0,3,0.0,0,0,138,97,8,3
1198,16,0.0625,70951.0,39,2,1,0,2,0.0,0,0,144,66,1,0
93,6,0.3333333333333333,53537.0,65,4,1,0,4,0.0,0,0,135,17,5,2
32,4,0.5,44512.0,64,2,1,0,4,0.0,0,0,140,57,4,2
869,20,0.05,59111.0,70,2,1,0,2,0.0,0,0,144,90,7,1
5,0,0.0,3502.0,51,2,0,1,2,0.0,0,0,145,56,14,3
27,3,0.3333333333333333,26576.0,38,2,0,1,2,0.2,1,0,151,40,9,3
704,16,0.125,61180.0,65,2,1,0,3,0.2,0,0,132,70,3,0
506,16,0.0625,65526.0,60,4,1,0,3,0.0,0,0,133,22,2,0
27,3,0.3333333333333333,31385.0,40,3,0,1,2,0.2,1,0,149,56,8,3
81,6,0.5,23718.0,48,1,1,0,3,0.0,0,0,140,76,7,3
177,7,0.2857142857142857,46524.0,63,2,0,1,2,0.0,0,0,145,70,3,3
436,14,0.4285714285714285,42014.0,47,2,1,0,3,0.0,1,0,153,56,8,3
209,8,0.375,34412.0,34,2,0,1,2,0.0,0,0,147,62,9,3
1199,26,0.0384615384615384,65706.0,54,1,0,1,1,0.6,1,0,142,77,7,4
22,4,0.5,26907.0,48,1,1,0,4,0.0,0,0,140,10,7,3
1680,15,0.1333333333333333,77610.0,72,4,1,0,3,0.0,0,0,150,70,7,1
33,4,0.5,30899.0,50,4,0,1,2,0.0,0,0,151,35,6,3
26,3,0.3333333333333333,22390.0,55,0,1,0,2,0.0,0,0,138,49,7,3
42,4,0.25,54162.0,46,2,0,1,3,0.0,0,0,146,31,4,3
44,4,0.25,46094.0,51,1,1,0,4,0.0,0,0,131,62,7,2
1376,9,0.1111111111111111,76068.0,49,2,1,0,3,0.4,0,0,149,67,6,4
26,4,0.25,14661.0,68,3,1,0,2,0.0,0,0,148,88,6,3
1106,16,0.0625,63943.0,68,2,1,0,3,0.0,0,0,152,50,5,1
78,5,0.4,46831.0,55,1,1,0,4,0.0,0,0,143,84,4,2
1735,25,0.04,77598.0,81,3,0,1,1,0.2,0,0,139,53,3,4
227,10,0.6,54603.0,68,3,1,0,4,0.0,0,0,142,85,7,2
1150,26,0.1153846153846153,63693.0,46,2,0,1,2,0.0,0,0,139,63,6,1
99,7,0.2857142857142857,29236.0,37,2,0,1,2,0.0,0,0,139,30,9,3
108,6,0.3333333333333333,64587.0,70,2,0,1,3,0.0,0,0,130,49,3,2
653,18,0.1111111111111111,42000.0,37,4,0,1,1,0.0,1,0,148,23,5,1
443,14,0.4285714285714285,38508.0,38,2,1,0,3,0.0,0,0,141,95,8,3
309,12,0.1666666666666666,46310.0,48,2,0,1,2,0.0,0,0,149,99,8,3
1869,16,0.0625,74985.0,47,2,1,0,2,0.0,0,0,152,8,2,1
544,17,0.1764705882352941,65324.0,70,4,1,0,3,0.0,0,0,136,0,4,0
31,4,0.5,41644.0,52,4,0,1,3,0.0,0,0,132,67,3,2
1084,16,0.0625,66636.0,67,3,1,0,2,0.0,0,0,141,64,1,0
1564,23,0.0434782608695652,80573.0,53,3,1,0,2,0.0,0,0,151,85,2,1
805,21,0.1904761904761904,64722.0,53,2,1,0,3,0.0,0,0,131,47,6,0
1128,25,0.12,59235.0,57,3,0,1,2,0.0,0,0,148,4,7,1
629,16,0.375,43783.0,46,3,1,0,3,0.2,0,0,131,22,7,2
264,11,0.0909090909090909,54222.0,51,4,1,0,3,0.0,0,0,134,98,3,0
1385,22,0.0454545454545454,86111.0,62,2,1,0,2,0.0,0,0,145,73,2,0
1092,14,0.0,91172.0,34,3,0,1,1,0.8,1,0,145,94,3,4
642,17,0.5294117647058824,57136.0,52,3,1,0,4,0.0,0,0,142,48,6,2
1190,14,0.0714285714285714,84835.0,54,2,0,1,1,0.0,1,0,130,0,1,0
23,3,0.3333333333333333,39356.0,48,2,1,0,4,0.2,0,0,133,21,6,2
266,11,0.3636363636363636,43057.0,49,2,1,0,3,0.0,0,0,138,30,5,2
849,21,0.0952380952380952,73807.0,46,2,1,0,3,0.0,0,0,148,88,2,1
902,22,0.0909090909090909,64892.0,48,2,0,1,2,0.0,0,0,131,77,4,0
1574,11,0.2727272727272727,71819.0,53,2,1,0,3,0.4,0,0,140,70,6,4
1060,25,0.08,57513.0,81,4,0,1,1,0.0,0,0,142,59,6,1
274,11,0.2727272727272727,59060.0,35,1,1,0,3,0.0,0,0,136,77,4,3
128,7,0.5714285714285714,17117.0,46,1,1,0,3,0.0,0,0,148,96,9,3
60,7,0.4285714285714285,19329.0,56,2,1,0,3,0.0,0,0,137,39,8,3
63,6,0.5,26224.0,46,1,1,0,3,0.0,0,0,143,39,6,3
165,8,0.5,29760.0,39,2,0,1,2,0.0,0,0,152,87,8,3
1424,26,0.0384615384615384,90842.0,76,2,0,1,1,0.0,0,0,141,57,1,0
66,6,0.3333333333333333,45903.0,58,3,1,0,3,0.0,0,0,132,80,4,2
51,5,0.4,31615.0,48,2,0,1,2,0.0,0,0,146,82,7,3
1192,22,0.0,71847.0,46,2,0,1,1,0.2,0,0,152,95,3,4
20,4,0.25,14045.0,55,2,1,0,3,0.0,0,0,135,24,7,3
1179,16,0.125,73691.0,53,2,1,0,3,0.2,0,0,138,58,2,0
37,4,0.25,27100.0,41,3,1,0,3,0.0,0,0,145,64,7,3
458,15,0.4,49681.0,48,3,1,0,4,0.0,0,0,138,66,7,2
470,15,0.1333333333333333,54386.0,43,2,1,0,3,0.0,0,0,144,8,3,1
135,7,0.2857142857142857,50520.0,66,4,0,1,2,0.0,0,0,135,25,6,2
772,21,0.0476190476190476,63246.0,57,4,1,0,4,0.0,0,0,140,60,4,1
41,5,0.2,27922.0,45,4,1,0,3,0.0,0,0,132,80,4,2
1034,23,0.1304347826086956,70179.0,48,4,0,1,2,0.0,0,0,141,10,5,1
84,6,0.5,11012.0,40,2,0,1,2,0.2,0,0,146,82,9,3
17,3,0.3333333333333333,36736.0,61,4,0,1,3,0.0,0,0,144,52,6,2
191,9,0.1111111111111111,51650.0,48,4,1,0,3,0.0,0,0,132,81,5,2
715,19,0.0526315789473684,71866.0,68,2,1,0,3,0.0,0,0,136,85,3,0
637,18,0.3888888888888889,57957.0,65,2,1,0,3,0.0,0,1,140,24,3,0
28,4,0.5,30833.0,73,2,1,0,4,0.0,0,0,142,33,5,2
88,7,0.7142857142857143,15056.0,66,0,0,1,3,0.0,0,0,144,76,5,3
2114,21,0.0476190476190476,86857.0,52,4,0,1,1,0.0,1,0,152,96,2,1
390,13,0.2307692307692307,35416.0,75,3,0,1,1,0.0,0,0,143,62,8,1
662,18,0.1111111111111111,54058.0,48,2,1,0,3,0.0,0,0,143,56,3,0
1686,24,0.0,82571.0,62,4,0,1,1,0.2,0,0,133,28,2,4
165,8,0.375,39146.0,38,2,0,1,2,0.0,0,0,147,1,8,3
160,8,0.125,62307.0,72,2,0,1,2,0.0,0,0,134,94,5,0
120,7,0.2857142857142857,40548.0,54,2,1,0,3,0.2,0,0,151,31,5,3
1423,17,0.0588235294117647,85072.0,47,2,0,1,1,0.0,0,0,133,94,0,0
1374,20,0.15,55951.0,72,3,1,0,3,0.4,0,0,153,62,8,1
147,7,0.4285714285714285,23477.0,38,2,1,0,3,0.0,0,0,138,39,8,3
137,7,0.4285714285714285,38361.0,55,2,1,0,3,0.0,0,0,136,74,7,2
347,13,0.2307692307692307,48920.0,60,2,1,0,4,0.2,0,0,138,93,7,2
1815,15,0.2,77870.0,57,2,1,0,3,0.4,1,0,153,93,8,4
54,4,0.25,41967.0,43,2,0,1,3,0.0,0,0,137,66,4,3
13,3,0.3333333333333333,25176.0,48,1,1,0,4,0.0,0,0,141,79,7,3
1078,17,0.0588235294117647,94871.0,55,4,1,0,4,0.4,1,0,152,99,7,4
17,4,0.5,31686.0,60,4,1,0,4,0.0,0,0,131,31,6,2
1464,20,0.15,63684.0,54,2,1,0,3,0.0,0,0,149,61,5,1
1701,23,0.1304347826086956,60896.0,60,4,1,0,3,0.0,1,0,151,90,6,1
365,13,0.1538461538461538,49431.0,69,2,0,1,2,0.0,0,0,153,9,8,1
80,6,0.5,32557.0,57,3,0,1,2,0.0,1,0,134,13,5,2
120,7,0.5714285714285714,46098.0,49,3,0,1,3,0.0,0,0,153,86,8,2
447,14,0.5714285714285714,53034.0,50,2,0,1,3,0.0,0,0,143,30,8,2
1438,20,0.05,75777.0,42,3,0,1,1,0.4,1,0,142,12,1,4
561,15,0.6,50664.0,65,2,0,1,3,0.0,0,0,148,64,9,2
395,14,0.3571428571428571,65735.0,59,3,1,0,4,0.0,0,0,137,37,7,2
68,5,0.4,46910.0,60,4,1,0,4,0.0,0,0,133,36,6,2
1250,18,0.0555555555555555,51563.0,37,4,1,0,2,0.4,0,0,151,60,8,4
20,3,0.3333333333333333,39228.0,64,3,0,1,1,0.0,0,0,144,1,4,3
233,10,0.3,50272.0,42,2,1,0,3,0.0,0,0,141,75,7,3
331,11,0.0909090909090909,67506.0,44,1,0,1,2,0.0,0,0,136,73,3,0
100,6,0.1666666666666666,42386.0,38,3,1,0,3,0.0,0,0,148,43,8,3
1253,18,0.0555555555555555,75114.0,32,2,1,0,2,0.0,0,0,138,40,2,0
23,3,0.3333333333333333,37284.0,49,1,1,0,4,0.0,0,0,145,46,6,3
64,6,0.6666666666666666,31395.0,68,1,0,1,3,0.0,0,0,145,80,6,3
1779,16,0.0625,90687.0,41,4,0,1,1,0.2,1,0,143,98,2,4
1149,18,0.0555555555555555,77583.0,46,2,1,0,2,0.2,0,0,135,93,2,0
369,11,0.1818181818181818,49514.0,49,1,0,1,2,0.0,0,0,136,61,7,3
1410,20,0.05,76445.0,53,2,1,0,3,0.0,0,0,151,2,6,1
823,20,0.05,75774.0,43,1,1,0,3,0.0,0,0,132,27,4,0
68,5,0.2,23957.0,49,2,1,0,3,0.0,1,0,150,47,6,3
1282,27,0.037037037037037,66973.0,35,4,1,0,2,0.0,0,0,144,98,3,1
187,9,0.4444444444444444,49096.0,60,2,1,0,4,0.0,0,0,139,15,7,2
1932,15,0.0666666666666666,72025.0,62,2,1,0,2,0.0,0,0,150,27,3,1
16,3,0.3333333333333333,36807.0,70,2,1,0,4,0.0,0,0,149,88,6,2
586,16,0.375,58554.0,56,2,1,0,4,0.0,0,0,151,55,7,2
1555,19,0.0526315789473684,69109.0,42,2,1,0,2,0.2,1,0,150,10,4,4
455,15,0.3333333333333333,54998.0,68,4,0,1,2,0.0,1,0,146,3,4,1
868,20,0.15,67225.0,69,2,1,0,3,0.0,0,0,137,4,5,0
428,14,0.1428571428571428,55707.0,71,4,1,0,3,0.0,0,0,136,91,3,0
265,10,0.2,52157.0,74,4,1,0,3,0.0,0,0,131,48,4,2
685,19,0.3157894736842105,60200.0,76,4,0,1,2,0.0,0,0,148,3,6,1
263,11,0.3636363636363636,46231.0,71,4,0,1,4,0.0,0,0,149,87,9,2
21,4,0.25,25707.0,40,0,0,1,2,0.0,0,0,135,18,7,3
62,5,0.4,17256.0,32,0,1,0,3,0.2,0,0,137,10,8,3
1804,24,0.2083333333333333,64497.0,70,2,0,1,2,0.2,1,0,152,17,8,1
1798,17,0.0588235294117647,81574.0,77,4,1,0,2,0.4,0,0,132,89,1,4
39,4,0.25,54072.0,61,4,1,0,4,0.0,0,0,141,71,8,2
48,5,0.4,44503.0,52,2,0,1,3,0.0,0,0,132,83,6,3
134,7,0.1428571428571428,47850.0,44,2,1,0,3,0.0,0,0,137,72,6,3
165,8,0.5,29760.0,39,2,0,1,2,0.0,0,0,152,87,8,3
1390,19,0.1052631578947368,75027.0,71,2,1,0,3,0.0,0,0,148,74,5,1
789,21,0.0476190476190476,77297.0,67,1,0,1,1,0.2,0,0,147,84,4,1
1165,16,0.0625,85431.0,72,4,1,0,2,0.0,0,0,143,54,0,0
2069,19,0.0526315789473684,88420.0,35,3,1,0,2,0.6,0,0,132,87,1,4
704,22,0.1818181818181818,57731.0,55,2,0,1,2,0.0,0,0,149,0,6,1
1363,19,0.0526315789473684,70924.0,59,1,1,0,2,0.2,0,0,133,41,3,0
253,10,0.4,46904.0,57,2,0,1,3,0.0,0,0,150,20,8,3
2257,21,0.0476190476190476,82326.0,47,1,1,0,2,0.6,1,0,134,30,2,4
48,4,0.25,31859.0,44,1,0,1,2,0.0,0,0,134,3,7,3
348,12,0.5833333333333334,38988.0,52,2,1,0,5,0.0,0,0,153,90,8,2
37,4,0.25,30279.0,35,2,0,1,2,0.0,0,0,148,13,8,3
1168,16,0.0625,72679.0,55,2,0,1,2,0.0,0,0,139,65,1,0
969,23,0.0434782608695652,77298.0,45,2,1,0,3,0.0,0,0,138,46,3,0
1459,21,0.1428571428571428,68142.0,60,2,1,0,3,0.0,0,0,152,96,6,1
237,10,0.2,54197.0,64,3,1,0,3,0.0,0,0,133,16,1,0
468,14,0.3571428571428571,57967.0,62,2,0,1,2,0.0,0,0,146,39,5,1
57,4,0.25,42693.0,46,2,1,0,3,0.0,0,0,131,29,5,3
19,3,0.3333333333333333,36143.0,43,3,0,1,2,0.0,0,0,133,33,3,3
736,20,0.5,60585.0,53,4,1,0,4,0.0,1,0,142,17,5,2
2209,22,0.0,75825.0,48,2,0,1,1,0.2,1,0,151,40,4,4
235,10,0.1,55282.0,54,3,0,1,2,0.0,0,0,137,9,4,0
1021,23,0.0434782608695652,44953.0,43,4,1,0,2,0.2,0,0,149,31,6,1
68,6,0.5,43602.0,58,2,0,1,3,0.0,0,0,136,45,6,2
450,15,0.1333333333333333,52413.0,40,2,0,1,2,0.0,0,0,150,67,7,1
436,12,0.5833333333333334,53253.0,49,3,1,0,4,0.0,0,0,147,61,5,2
1722,18,0.0555555555555555,64509.0,34,2,0,1,1,0.2,1,0,141,19,4,4
1148,21,0.238095238095238,75702.0,57,2,1,0,4,0.0,0,0,152,77,8,1
874,22,0.1818181818181818,49912.0,75,3,1,0,3,0.2,1,0,152,5,8,1
1120,14,0.5714285714285714,64831.0,72,1,0,1,3,0.0,0,0,143,51,6,2
96,7,0.5714285714285714,14515.0,44,1,1,0,3,0.0,1,0,150,71,7,3
981,12,0.0833333333333333,72940.0,54,2,1,0,2,0.0,0,0,143,13,1,0
71,5,0.2,33564.0,58,3,1,0,3,0.0,0,0,130,51,5,2
587,14,0.1428571428571428,62972.0,69,1,1,0,3,0.0,0,0,153,39,6,1
339,12,0.25,36108.0,40,2,0,1,2,0.2,0,0,139,68,9,3
33,5,0.4,21918.0,55,2,1,0,3,0.0,0,0,138,37,6,3
44,6,0.5,21059.0,42,3,1,0,3,0.0,0,0,136,40,6,2
1380,23,0.0434782608695652,80395.0,69,2,1,0,2,0.2,0,0,137,62,2,0
65,7,0.1428571428571428,28332.0,72,2,1,0,2,0.0,0,0,132,58,2,0
746,20,0.05,65275.0,80,2,1,0,2,0.0,0,0,145,9,2,0
86,5,0.2,31626.0,46,4,0,1,2,0.2,1,0,144,12,7,3
1555,19,0.0526315789473684,69109.0,42,2,1,0,2,0.2,1,0,150,10,4,4
1377,18,0.1111111111111111,66426.0,63,4,1,0,3,0.0,0,0,139,14,6,1
32,4,0.25,35388.0,36,1,0,1,2,0.0,0,0,146,20,7,3
519,16,0.1875,54591.0,75,2,1,0,3,0.0,0,0,141,63,5,1
275,10,0.2,51766.0,44,2,0,1,2,0.0,0,0,134,74,5,3
267,11,0.1818181818181818,53187.0,54,2,1,0,3,0.0,0,0,138,66,5,2
1156,15,0.0666666666666666,76773.0,70,2,0,1,1,0.0,0,0,146,79,1,0
270,11,0.3636363636363636,42557.0,50,2,1,0,3,0.0,0,0,152,98,8,3
46,6,0.3333333333333333,32765.0,45,3,1,0,3,0.0,0,0,134,49,5,2
62,5,0.4,48918.0,61,4,0,1,3,0.0,0,0,133,21,4,2
1600,16,0.0625,80067.0,70,2,1,0,2,0.2,0,0,139,82,2,0
1305,18,0.0555555555555555,71626.0,45,2,1,0,2,0.2,0,0,150,94,3,1
988,13,0.0769230769230769,78075.0,52,4,1,0,2,0.0,0,0,133,72,1,0
684,16,0.3125,42387.0,35,2,1,0,3,0.0,0,0,150,42,8,3
1034,25,0.08,57072.0,63,4,1,0,3,0.2,0,0,135,79,5,0
2008,19,0.0,98777.0,64,3,0,1,1,0.2,0,0,134,23,1,4
36,5,0.4,7500.0,38,1,1,0,3,0.0,0,0,147,96,8,3
90,7,0.5714285714285714,38179.0,58,3,1,0,4,0.0,0,0,146,30,7,2
47,7,0.7142857142857143,17144.0,64,3,1,0,4,0.0,0,0,134,96,7,2
2525,17,0.0588235294117647,90638.0,33,3,0,1,1,0.2,0,0,135,29,1,4
1572,19,0.0,81741.0,44,2,0,1,1,0.0,0,0,143,75,2,0
1504,22,0.1818181818181818,70044.0,70,2,0,1,2,0.0,0,0,147,46,5,1
22,3,0.3333333333333333,38547.0,43,2,1,0,3,0.0,0,1,140,49,8,3
444,13,0.5384615384615384,40689.0,73,2,1,0,3,0.0,0,0,146,69,8,2
198,9,0.3333333333333333,54690.0,53,1,1,0,4,0.0,0,0,138,76,3,2
269,11,0.3636363636363636,42873.0,74,4,0,1,3,0.0,0,0,147,11,8,2
845,22,0.1363636363636363,69674.0,56,4,0,1,3,0.0,0,0,143,46,5,1
58,5,0.4,17345.0,46,2,1,0,3,0.0,0,0,150,79,8,3
989,22,0.0454545454545454,61346.0,46,3,1,0,3,0.0,0,0,139,34,3,0
61,6,0.6666666666666666,37085.0,49,2,1,0,4,0.0,0,0,130,65,8,2
57,5,0.4,27733.0,43,1,1,0,3,0.0,0,0,140,16,7,3
44,6,0.6666666666666666,18701.0,60,2,0,1,3,0.0,0,0,143,95,5,2
236,10,0.2,49160.0,75,2,0,1,2,0.0,0,0,138,29,6,2
573,17,0.2352941176470588,61872.0,54,3,1,0,3,0.0,0,0,137,81,4,0
15,3,0.3333333333333333,31880.0,54,2,0,1,2,0.0,0,0,150,13,8,3
2077,21,0.0476190476190476,92859.0,32,3,0,1,1,0.0,0,0,151,46,2,1
13,3,0.3333333333333333,41145.0,74,4,1,0,4,0.0,0,0,135,20,3,2
860,22,0.1363636363636363,70379.0,48,3,0,1,2,0.0,0,0,146,84,4,1
1006,23,0.0434782608695652,63855.0,46,1,1,0,2,0.0,0,0,147,28,4,1
2013,20,0.05,72903.0,39,2,0,1,1,0.6,1,0,138,74,4,4
62,6,0.5,34469.0,76,4,1,0,4,0.0,0,0,132,58,4,2
1093,20,0.05,70287.0,58,2,0,1,1,0.0,1,0,145,30,3,0
995,14,0.1428571428571428,67893.0,49,1,0,1,2,0.0,0,0,151,31,8,1
242,9,0.3333333333333333,48726.0,69,2,1,0,3,0.0,0,0,144,90,6,2
45,6,0.5,44359.0,46,2,1,0,4,0.0,0,0,130,19,3,2
254,10,0.6,48178.0,49,2,1,0,4,0.0,0,0,150,69,8,2
433,14,0.6428571428571429,37070.0,58,2,0,1,3,0.0,1,0,146,30,7,2
37,5,0.4,22574.0,57,2,1,0,5,0.0,0,0,138,28,7,2
47,7,0.7142857142857143,17144.0,64,3,1,0,4,0.0,0,0,134,96,7,2
29,4,0.25,13084.0,72,0,1,0,2,0.0,0,0,138,29,6,3
66,7,0.4285714285714285,23976.0,40,2,1,0,3,0.0,0,0,136,68,7,3
152,7,0.5714285714285714,36957.0,71,4,0,1,3,0.0,1,0,152,43,9,2
1513,22,0.1818181818181818,57036.0,49,1,1,0,3,0.2,0,0,149,33,9,1
746,11,0.0,86580.0,41,4,1,0,2,0.2,0,0,146,72,1,0
84,6,0.5,19656.0,54,2,1,0,3,0.0,0,0,147,94,7,3
304,11,0.1818181818181818,49413.0,72,2,1,0,3,0.0,0,0,138,88,5,2
488,15,0.4,36130.0,70,2,0,1,2,0.2,1,0,147,46,4,1
62,4,0.25,30675.0,52,2,1,0,3,0.0,0,0,150,14,8,3
526,16,0.125,60504.0,53,4,0,1,2,0.0,0,0,135,73,6,0
76,6,0.5,34026.0,74,2,1,0,4,0.0,0,0,141,11,5,2
932,13,0.1538461538461538,76320.0,65,2,0,1,2,0.0,0,0,130,49,2,0
34,4,0.25,29187.0,56,4,1,0,3,0.0,0,0,144,43,8,2
37,5,0.4,22574.0,57,2,1,0,5,0.0,0,0,138,28,7,2
266,10,0.3,48150.0,75,3,1,0,3,0.0,0,0,143,24,7,2
368,11,0.1818181818181818,49166.0,50,2,0,1,2,0.0,0,0,143,17,6,3
210,7,0.4285714285714285,25545.0,37,2,1,0,3,0.0,1,0,152,35,6,3
21,3,0.3333333333333333,45160.0,66,2,0,1,3,0.0,0,0,133,9,7,2
1068,24,0.0416666666666666,75236.0,60,2,1,0,3,0.0,0,0,137,27,4,0
564,17,0.1176470588235294,79146.0,57,2,0,1,3,0.0,0,0,132,33,6,0
1156,15,0.0666666666666666,67786.0,65,4,0,1,1,0.0,1,0,137,0,1,0
78,5,0.4,46931.0,47,2,1,0,5,0.0,0,0,132,94,3,2
79,7,0.4285714285714285,34961.0,51,2,1,0,3,0.0,0,0,130,77,7,2
51,6,0.5,33562.0,61,3,1,0,5,0.0,0,0,130,33,4,2
1295,17,0.0588235294117647,75922.0,56,2,0,1,1,0.0,0,0,137,60,1,0
1048,24,0.25,46772.0,49,1,1,0,3,0.2,0,0,150,88,8,1
