ID,Total_Spending,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchase_Num,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Discount_Dependency,Income,Age,Education,Marital_Merged_Couples,Marital_Merged_Single_Household,Total_Household_Size,Total_Children,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Campaign_Response_Rate,Response,Complain,Loyalty_Months,Recency,NumWebVisitsMonth,Cluster
1987,59,1,10,11,19,3,15,5,2,0,3,0.4,21063.0,37,0,0,1,2,1,0,0,0,0,0,0.0,0,0,139,34,6,3
11007,34,26,0,6,0,0,2,4,1,0,3,0.25,29187.0,56,4,1,0,3,1,0,0,0,0,0,0.0,0,0,144,43,8,2
7426,198,111,16,37,7,9,18,9,3,1,5,0.3333333333333333,54690.0,53,1,1,0,4,2,0,0,0,0,0,0.0,0,0,138,76,3,2
9153,1048,418,61,428,80,51,10,25,7,8,10,0.12,59304.0,60,4,1,0,3,1,0,0,0,0,0,0.0,0,0,141,81,5,1
10379,574,327,9,122,19,14,83,16,5,2,9,0.3125,59247.0,62,3,0,1,3,2,0,0,0,0,0,0.0,0,0,138,87,6,2
9204,1029,371,159,194,58,106,141,13,4,3,6,0.3076923076923077,66731.0,54,2,0,1,2,1,0,0,0,0,0,0.0,0,0,152,33,3,1
3197,670,275,59,107,69,101,59,18,6,4,8,0.1111111111111111,77353.0,44,2,1,0,3,1,0,0,0,0,0,0.0,0,0,137,38,4,0
2920,990,789,0,142,12,9,38,14,2,4,8,0.1428571428571428,52614.0,49,4,0,1,2,1,0,0,0,0,0,0.0,0,0,149,63,8,1
6961,11,1,1,5,0,3,1,3,1,0,2,0.3333333333333333,26751.0,50,2,1,0,4,2,0,0,0,0,0,0.0,0,0,131,26,8,2
4673,1241,1004,12,145,32,12,36,18,10,3,5,0.1666666666666666,81300.0,61,4,1,0,3,1,1,0,0,0,0,0.2,1,0,150,17,5,1
9937,576,187,81,149,25,43,91,16,2,2,12,0.0625,70337.0,45,2,0,1,1,0,0,0,0,0,0,0.0,0,0,136,75,1,0
8779,172,56,4,76,17,1,18,8,4,1,3,0.5,36145.0,39,1,1,0,3,1,0,0,1,0,0,0.2,1,0,143,13,9,3
9596,664,365,32,117,34,110,6,19,3,3,13,0.0526315789473684,65295.0,44,4,0,1,1,0,0,0,0,0,0,0.0,0,0,136,19,2,0
2891,928,595,23,123,10,23,154,21,8,9,4,0.0952380952380952,68118.0,61,2,0,1,2,1,0,0,0,0,0,0.0,0,0,138,51,6,0
4910,2074,1132,134,384,175,134,115,29,11,5,13,0.0344827586206896,68743.0,57,2,0,1,1,0,0,0,0,0,0,0.0,0,0,152,81,7,1
75,467,34,11,137,179,61,45,14,8,1,5,0.0714285714285714,41039.0,42,1,1,0,2,0,0,0,0,0,0,0.0,0,0,141,32,8,3
10120,257,116,6,82,6,6,41,10,3,1,6,0.2,38946.0,69,2,1,0,3,1,0,0,0,0,0,0.0,0,0,138,84,5,2
6327,1146,565,32,435,28,32,54,16,2,8,6,0.0625,65777.0,57,2,1,0,2,0,0,0,0,0,0,0.0,0,0,136,87,1,0
10142,689,372,18,126,47,48,78,18,5,2,11,0.1111111111111111,66476.0,48,4,0,1,2,1,0,0,0,0,0,0.0,0,0,146,99,4,1
9826,2114,899,102,838,133,102,40,21,5,6,10,0.0476190476190476,86857.0,52,4,0,1,1,0,0,0,0,0,0,0.0,1,0,152,96,2,1
10767,1346,760,40,480,0,40,26,20,3,5,12,0.05,77845.0,35,4,1,0,2,0,1,0,0,0,1,0.4,0,0,131,40,1,4
7279,1044,260,86,559,63,9,67,14,4,6,4,0.0714285714285714,69476.0,55,4,1,0,2,0,0,0,0,0,0,0.0,0,0,139,3,2,0
7230,493,459,0,24,6,0,4,16,4,5,7,0.375,50611.0,64,4,0,1,2,1,0,0,0,1,0,0.2,1,0,151,98,6,1
143,957,466,0,224,119,49,99,12,5,3,4,0.0833333333333333,61209.0,54,2,0,1,1,0,0,0,0,0,0,0.0,0,0,140,73,2,0
450,270,67,15,80,17,11,80,9,1,4,4,0.3333333333333333,42315.0,66,3,1,0,3,1,0,0,0,0,0,0.0,0,0,142,90,3,2
9316,29,2,0,7,3,7,10,4,1,0,3,0.25,13084.0,72,0,1,0,2,0,0,0,0,0,0,0.0,0,0,138,29,6,3
6379,121,67,1,20,0,2,31,6,2,2,2,0.5,47570.0,75,3,0,1,3,2,0,0,0,0,0,0.0,1,0,143,3,7,2
9239,126,92,4,18,3,3,6,7,2,1,4,0.1428571428571428,61923.0,63,3,1,0,4,2,0,0,0,0,0,0.0,0,0,141,94,3,2
8315,23,4,2,11,2,0,4,3,1,0,2,0.3333333333333333,34824.0,29,2,0,1,1,0,0,0,0,0,0,0.0,0,0,133,65,6,3
2868,57,20,1,28,3,3,2,5,2,0,3,0.6,26518.0,75,4,0,1,3,2,0,0,0,0,0,0.0,1,0,145,33,8,2
10888,636,273,11,178,62,83,29,18,8,4,6,0.1111111111111111,45938.0,63,2,0,1,1,0,0,0,0,0,0,0.0,0,0,138,46,6,0
1277,1004,434,22,388,104,22,34,27,10,7,10,0.037037037037037,78468.0,64,2,1,0,2,0,1,0,0,0,0,0.2,0,0,133,29,4,0
9977,734,321,11,309,33,26,34,17,9,3,5,0.1764705882352941,78901.0,51,2,0,1,2,1,0,0,0,0,0,0.0,0,0,140,99,4,0
10196,614,212,123,177,15,64,23,18,8,2,8,0.1111111111111111,71427.0,46,2,1,0,4,2,0,0,0,0,0,0.0,0,0,134,26,4,0
6384,1453,909,12,278,0,12,242,18,5,2,11,0.1666666666666666,71022.0,46,2,0,1,2,1,0,0,1,0,0,0.2,0,0,135,30,8,1
8029,1621,1184,32,352,21,16,16,14,3,4,7,0.0714285714285714,90247.0,36,3,0,1,1,0,1,0,0,1,1,0.6,1,0,132,27,1,4
968,187,112,19,21,16,14,5,9,4,1,4,0.3333333333333333,41335.0,56,3,0,1,2,1,0,0,0,0,0,0.0,0,0,136,24,7,3
6988,1443,656,80,455,52,107,93,20,8,4,8,0.1,71952.0,38,2,1,0,3,1,0,0,1,0,1,0.4,0,0,148,93,4,4
4472,57,23,0,8,6,2,18,5,1,1,3,0.2,35682.0,54,4,0,1,2,1,0,0,0,0,0,0.0,0,0,130,34,2,0
6991,637,537,6,42,16,6,30,18,9,3,6,0.1111111111111111,43185.0,73,2,0,1,2,1,0,0,0,0,0,0.0,0,0,145,88,8,1
3336,948,712,0,45,0,0,191,11,2,4,5,0.2727272727272727,66375.0,76,4,1,0,3,1,0,0,1,0,0,0.2,0,0,137,96,7,2
4301,59,23,1,13,2,2,18,4,1,1,2,0.25,35178.0,53,3,1,0,3,1,0,0,1,0,0,0.2,1,0,148,10,7,2
1940,18,1,3,4,2,2,6,3,1,0,2,0.3333333333333333,25252.0,38,2,1,0,3,1,0,0,0,0,0,0.0,0,0,142,26,8,3
1272,903,664,58,83,32,0,66,22,7,5,10,0.1818181818181818,55250.0,59,3,0,1,2,1,0,0,0,0,0,0.0,0,0,151,49,5,1
1388,112,6,10,21,19,14,42,6,2,1,3,0.3333333333333333,33249.0,49,2,0,1,2,1,0,0,0,0,0,0.0,0,0,146,11,6,3
1044,596,299,5,201,21,21,49,17,5,4,8,0.1764705882352941,58398.0,71,2,1,0,2,0,0,0,0,0,0,0.0,0,0,144,44,4,1
6969,233,99,13,66,43,8,4,10,4,1,5,0.3,50272.0,42,2,1,0,3,1,0,0,0,0,0,0.0,0,0,141,75,7,3
10479,1511,749,40,294,121,160,147,10,3,2,5,0.1,76618.0,49,4,1,0,2,0,0,0,0,0,0,0.0,0,0,149,64,1,1
3619,1152,345,25,501,63,138,80,16,5,3,8,0.0625,87305.0,64,1,0,1,1,0,0,0,0,0,1,0.2,1,0,151,19,2,4
1715,48,9,4,18,7,5,5,5,2,0,3,0.4,25851.0,46,2,1,0,3,1,0,0,0,0,0,0.0,0,0,147,45,7,3
10159,1185,440,81,368,0,122,174,25,11,5,9,0.24,58710.0,54,2,0,1,2,1,0,0,0,0,0,0.0,0,0,145,77,6,1
1463,21,8,2,5,3,0,3,3,1,0,2,0.3333333333333333,45160.0,66,2,0,1,3,2,0,0,0,0,0,0.0,0,0,133,9,7,2
5114,965,670,9,249,0,28,9,14,5,4,5,0.1428571428571428,74806.0,59,3,1,0,3,1,0,0,0,0,0,0.0,0,0,149,1,4,1
4990,869,524,0,134,28,28,155,20,11,1,8,0.05,59111.0,70,2,1,0,2,0,0,0,0,0,0,0.0,0,0,144,90,7,1
4329,16,6,0,6,2,1,1,4,1,0,3,0.5,18988.0,40,4,1,0,3,1,0,0,0,0,0,0.0,0,0,131,43,7,2
10936,1947,597,166,597,172,166,249,15,5,6,4,0.0666666666666666,72190.0,59,2,1,0,2,0,0,0,0,0,0,0.0,0,0,147,79,3,1
4692,71,7,0,12,13,7,32,7,4,1,2,0.7142857142857143,7500.0,48,2,1,0,3,1,0,0,1,0,0,0.2,1,0,153,19,9,3
7212,65,54,0,7,0,0,4,5,2,0,3,0.2,44794.0,58,2,1,0,3,1,0,0,0,0,0,0.0,0,0,131,99,6,2
6086,1380,445,25,706,80,76,48,23,6,5,12,0.0434782608695652,80395.0,69,2,1,0,2,0,1,0,0,0,0,0.2,0,0,137,62,2,0
437,1027,294,142,218,164,58,151,22,3,8,11,0.0454545454545454,75012.0,48,3,0,1,1,0,0,0,0,0,0,0.0,0,0,135,41,1,0
11171,411,292,3,77,10,3,26,14,6,3,5,0.5,56962.0,59,3,1,0,5,3,0,0,0,0,0,0.0,0,0,139,60,7,2
11101,836,412,22,132,59,28,183,25,11,6,8,0.04,89891.0,33,2,1,0,2,0,0,0,0,0,1,0.2,0,0,145,17,4,4
5329,11,8,0,3,0,0,0,3,0,0,3,0.3333333333333333,35946.0,75,4,0,1,3,2,0,0,0,0,0,0.0,0,0,139,24,5,2
610,480,349,4,78,6,0,43,15,7,2,6,0.5333333333333333,53593.0,71,4,1,0,4,2,0,0,0,0,0,0.0,0,0,153,60,8,2
9384,606,328,9,124,12,24,109,16,4,2,10,0.4375,66373.0,46,2,1,0,4,2,0,0,0,0,0,0.0,0,0,143,57,3,2
5956,284,144,2,99,7,2,30,11,6,1,4,0.4545454545454545,45072.0,76,4,0,1,4,3,0,0,0,0,0,0.0,0,0,139,74,8,2
10430,1472,1126,28,211,37,28,42,11,4,3,4,0.2727272727272727,89694.0,51,2,0,1,3,2,1,0,0,1,1,0.6,0,0,139,22,5,4
7875,1677,967,0,617,43,50,0,25,4,8,13,0.04,72025.0,75,2,1,0,2,0,1,0,0,1,1,0.6,1,0,132,46,2,4
7072,1335,432,79,341,177,136,170,17,8,5,4,0.1176470588235294,67432.0,51,2,1,0,3,1,0,0,0,0,0,0.0,0,0,145,69,4,1
6255,334,138,39,63,55,18,21,12,4,1,7,0.0833333333333333,70545.0,72,3,1,0,3,1,0,0,0,0,0,0.0,0,0,131,29,2,0
6516,18,0,0,1,7,4,6,3,1,0,2,0.3333333333333333,17487.0,35,0,1,0,3,1,0,0,0,0,0,0.0,0,0,146,37,7,3
5564,1338,509,133,497,78,24,97,18,7,5,6,0.1111111111111111,62882.0,55,2,1,0,3,1,0,0,0,0,0,0.0,0,0,153,26,4,1
5682,1099,948,10,86,13,21,21,26,6,9,11,0.1538461538461538,64108.0,71,4,0,1,2,1,0,0,0,0,0,0.0,0,0,145,8,5,1
7458,97,39,2,25,4,3,24,6,3,0,3,0.3333333333333333,34941.0,68,3,1,0,4,2,0,0,0,0,0,0.0,0,0,146,26,8,2
5237,63,28,1,21,3,0,10,6,2,1,3,0.5,48767.0,74,4,0,1,4,3,0,0,0,0,0,0.0,0,0,136,79,5,2
7761,109,13,11,24,13,8,40,7,3,0,4,0.2857142857142857,38702.0,46,1,1,0,3,1,0,0,0,0,0,0.0,0,0,141,71,6,3
5278,902,307,26,360,138,31,40,20,6,9,5,0.05,82224.0,60,2,1,0,2,0,1,0,0,0,0,0.2,0,0,135,83,3,0
3560,1574,901,31,345,75,31,191,19,4,4,11,0.0526315789473684,83844.0,72,2,1,0,2,0,0,0,0,0,1,0.2,0,0,144,57,1,4
7235,38,2,5,12,4,8,7,6,2,0,4,0.5,17003.0,49,1,1,0,3,1,0,0,0,0,0,0.0,0,0,137,37,5,3
10548,960,283,17,372,138,106,44,23,3,8,12,0.0434782608695652,71163.0,29,2,0,1,1,0,0,0,0,0,0,0.0,0,0,134,30,1,0
2281,28,4,3,7,0,3,11,3,1,0,2,0.3333333333333333,33697.0,54,2,0,1,2,1,0,0,1,0,0,0.2,0,0,140,34,7,3
4073,1215,769,80,252,15,34,65,27,10,10,7,0.037037037037037,63564.0,70,1,1,0,2,0,0,0,1,0,0,0.2,1,0,135,0,6,0
6974,1497,518,42,742,55,56,84,21,6,10,5,0.0476190476190476,83443.0,52,4,1,0,2,0,0,0,0,0,0,0.0,0,0,136,89,2,0
7938,449,350,8,66,17,4,4,15,3,2,10,0.1333333333333333,51518.0,66,4,1,0,3,1,0,0,0,0,0,0.0,0,0,139,92,3,0
7094,1064,445,53,213,104,98,151,23,6,4,13,0.0434782608695652,58330.0,49,2,0,1,2,1,0,0,0,0,0,0.0,0,0,136,87,4,0
3667,1757,778,178,689,41,27,44,24,8,5,11,0.0416666666666666,80952.0,55,2,1,0,2,0,1,0,0,1,1,0.6,1,0,146,20,8,4
7723,1440,709,93,374,104,80,80,20,8,6,6,0.05,75507.0,45,2,1,0,2,0,0,0,0,0,0,0.0,0,0,132,56,3,0
3870,1006,359,35,314,93,116,89,23,7,3,13,0.0434782608695652,63855.0,46,1,1,0,2,0,0,0,0,0,0,0.0,0,0,147,28,4,1
4012,1226,799,12,375,16,12,12,18,7,6,5,0.2777777777777778,62220.0,52,4,1,0,3,1,0,0,0,0,0,0.0,1,0,153,55,6,1
5909,1171,895,10,101,13,0,152,15,3,4,8,0.3333333333333333,58512.0,60,2,1,0,3,1,0,0,0,0,0,0.0,0,0,139,25,8,2
10470,92,40,2,23,0,4,23,6,2,1,3,0.3333333333333333,40662.0,45,3,1,0,3,1,0,0,0,0,0,0.0,0,0,146,0,4,2
6488,99,76,0,7,0,0,16,7,3,2,2,0.1428571428571428,38829.0,65,4,1,0,3,1,0,0,0,0,0,0.0,0,0,133,86,5,2
10270,66,11,5,22,12,5,11,6,3,0,3,0.3333333333333333,35523.0,43,1,1,0,3,1,0,0,0,0,0,0.0,0,0,139,8,7,3
6887,564,245,16,223,21,43,16,17,8,1,8,0.1176470588235294,79146.0,57,2,0,1,3,2,0,0,0,0,0,0.0,0,0,132,33,6,0
6406,1427,647,107,391,175,67,40,20,6,4,10,0.05,78285.0,36,3,1,0,2,0,0,0,0,0,0,0.0,0,0,138,13,3,0
7573,86,39,1,9,2,1,34,5,2,1,2,0.2,31626.0,46,4,0,1,2,1,0,0,1,0,0,0.2,1,0,144,12,7,3
4508,833,203,35,305,46,17,227,18,2,11,5,0.0555555555555555,75127.0,72,2,0,1,1,0,0,0,0,0,0,0.0,0,0,131,92,1,0
221,242,138,3,38,4,0,59,9,3,2,4,0.3333333333333333,48726.0,69,2,1,0,3,1,0,0,0,0,0,0.0,0,0,144,90,6,2
5331,1869,587,51,898,247,0,86,16,3,6,7,0.0625,74985.0,47,2,1,0,2,0,0,0,0,0,0,0.0,0,0,152,8,2,1
1911,1364,595,97,291,127,133,121,28,11,5,12,0.0357142857142857,67430.0,37,2,1,0,2,0,0,0,0,0,0,0.0,0,0,152,6,6,1
20,183,43,12,23,29,15,61,7,2,1,4,0.1428571428571428,46891.0,59,1,1,0,3,1,0,0,0,0,0,0.0,0,0,140,91,4,3
8786,450,301,7,74,10,0,58,14,6,1,7,0.2857142857142857,62058.0,68,3,1,0,3,1,0,0,0,0,0,0.0,0,0,143,52,6,2
10582,758,180,32,348,76,32,90,19,5,2,12,0.1052631578947368,72063.0,45,2,1,0,3,1,0,0,0,0,0,0.0,0,0,142,3,2,0
1915,1507,794,115,243,150,0,205,19,8,5,6,0.0526315789473684,78939.0,73,4,1,0,2,0,0,0,0,0,0,0.0,0,0,137,57,3,0
8897,654,392,5,91,28,26,112,17,7,3,7,0.4705882352941176,42720.0,59,2,0,1,3,2,0,0,0,0,0,0.0,1,0,144,9,8,2
2371,81,39,1,22,3,4,12,6,2,0,4,0.5,33622.0,52,2,1,0,4,2,0,0,0,0,0,0.0,0,0,145,22,7,2
4303,137,107,2,12,2,2,12,1,0,0,1,0.0,6835.0,67,4,1,0,3,1,0,0,0,0,0,0.0,0,0,149,76,20,3
6825,16,13,0,3,0,0,0,3,1,0,2,0.3333333333333333,41452.0,71,2,1,0,4,2,0,0,0,0,0,0.0,0,0,146,86,7,2
1072,93,70,0,17,0,0,6,6,2,1,3,0.3333333333333333,40760.0,59,4,0,1,2,1,0,0,0,0,0,0.0,0,0,140,64,6,2
4964,1158,680,11,392,75,0,0,17,2,11,4,0.0588235294117647,74250.0,66,4,1,0,2,0,0,0,0,0,0,0.0,0,0,135,90,1,0
2461,43,26,1,11,0,1,4,4,1,0,3,0.5,51124.0,69,3,0,1,3,2,0,0,0,0,0,0.0,0,0,136,79,3,2
10736,1525,522,0,522,227,120,134,20,6,9,5,0.1,72258.0,53,2,0,1,2,1,0,0,0,0,0,0.0,0,0,140,28,2,0
3194,1230,412,12,546,78,182,0,18,4,4,10,0.0555555555555555,71466.0,50,4,0,1,1,0,0,0,0,0,0,0.0,0,0,133,86,1,0
10839,29,6,5,5,8,0,5,4,1,0,3,0.5,36283.0,48,2,1,0,4,2,0,0,0,0,0,0.0,0,0,133,42,4,2
49,25,2,3,6,4,1,9,4,1,1,2,0.25,20587.0,54,2,0,1,2,1,0,0,0,0,0,0.0,0,0,132,39,7,3
4290,24,1,3,8,2,5,5,3,1,0,2,0.3333333333333333,30467.0,52,2,1,0,3,1,0,0,0,0,0,0.0,0,0,133,8,7,3
10219,38,6,2,15,6,6,3,4,1,0,3,0.25,31590.0,52,2,1,0,3,1,0,0,0,0,0,0.0,0,0,143,40,8,3
4211,57,4,12,5,3,16,17,5,2,0,3,0.4,20425.0,38,0,1,0,3,1,0,0,0,0,0,0.0,0,0,150,5,7,3
1135,47,18,2,19,0,2,6,7,3,0,4,0.7142857142857143,17144.0,64,3,1,0,4,2,0,0,0,0,0,0.0,0,0,134,96,7,2
6299,813,324,48,186,39,18,198,18,6,8,4,0.3333333333333333,42564.0,56,4,0,1,2,1,0,0,1,0,0,0.2,1,0,148,28,7,1
10846,629,327,9,125,25,4,139,16,7,1,8,0.375,43783.0,46,3,1,0,3,1,0,0,1,0,0,0.2,0,0,131,22,7,2
347,377,229,27,71,13,3,34,13,7,1,5,0.3076923076923077,40780.0,48,2,0,1,2,1,0,0,0,0,0,0.0,0,0,152,30,9,3
6543,1612,521,168,706,80,76,61,13,3,6,4,0.0769230769230769,62847.0,79,3,1,0,2,0,0,0,0,0,0,0.0,0,0,148,45,2,1
10446,729,184,23,446,30,23,23,16,5,4,7,0.0625,82017.0,67,4,1,0,2,0,1,0,0,1,1,0.6,1,0,150,58,2,4
3479,50,4,8,11,12,2,13,5,2,0,3,0.2,16813.0,74,2,0,1,1,0,0,0,1,0,0,0.2,0,0,142,49,7,3
11075,270,183,2,64,7,2,12,11,3,3,5,0.3636363636363636,51267.0,46,2,1,0,4,2,0,0,0,0,0,0.0,0,0,138,37,4,2
4442,177,31,19,35,26,14,52,7,1,1,5,0.2857142857142857,46524.0,63,2,0,1,2,1,0,0,0,0,0,0.0,0,0,145,70,3,3
199,315,219,3,60,12,9,12,12,4,1,7,0.0833333333333333,45183.0,62,3,0,1,1,0,0,0,0,1,0,0.2,0,0,148,33,7,1
6722,767,479,28,136,75,14,35,20,10,3,7,0.15,70421.0,70,4,1,0,3,1,0,0,0,0,0,0.0,0,0,130,98,6,0
796,1071,584,44,212,46,8,177,23,11,4,8,0.1304347826086956,60161.0,59,1,0,1,2,1,0,0,0,0,0,0.0,0,0,150,17,8,1
3749,1580,627,91,597,159,91,15,23,6,5,12,0.0434782608695652,73926.0,51,2,1,0,2,0,0,0,0,0,0,0.0,0,0,146,54,3,1
8523,60,24,1,16,12,2,5,7,4,0,3,0.4285714285714285,19329.0,56,2,1,0,3,1,0,0,0,0,0,0.0,0,0,137,39,8,3
310,573,330,5,159,36,27,16,17,4,4,9,0.2352941176470588,61872.0,54,3,1,0,3,1,0,0,0,0,0,0.0,0,0,137,81,4,0
8629,41,19,1,10,2,1,8,4,1,0,3,0.25,46984.0,68,2,0,1,3,2,0,0,0,0,0,0.0,0,0,145,71,5,2
236,170,28,23,29,29,14,47,7,2,1,4,0.4285714285714285,34838.0,73,2,1,0,4,2,0,0,0,0,0,0.0,0,0,148,62,6,2
9930,1167,606,148,228,15,148,22,27,6,8,13,0.037037037037037,82716.0,80,4,0,1,1,0,0,0,0,0,0,0.0,0,0,138,8,2,0
3483,1526,1039,43,204,153,58,29,22,2,8,12,0.1363636363636363,48192.0,66,2,1,0,2,0,1,1,0,1,0,0.6,1,0,145,76,8,4
4599,458,411,0,26,0,0,21,15,7,1,7,0.4,49681.0,48,3,1,0,4,2,0,0,0,0,0,0.0,0,0,138,66,7,2
7326,63,34,1,19,2,7,0,5,1,1,3,0.2,56850.0,53,3,1,0,3,1,0,0,0,0,0,0.0,0,0,133,83,2,2
7352,405,161,28,136,32,3,45,13,3,4,6,0.3076923076923077,55267.0,67,2,1,0,3,1,0,0,0,0,0,0.0,0,0,138,28,3,2
2350,1027,623,53,178,23,17,133,13,3,2,8,0.5384615384615384,59666.0,52,2,1,0,4,2,0,0,0,1,0,0.2,0,0,145,87,8,2
9145,1478,604,26,470,123,161,94,20,5,9,6,0.1,72504.0,52,2,0,1,2,1,0,0,0,0,0,0.0,0,0,145,43,2,0
2964,72,3,10,8,3,16,32,4,1,1,2,0.25,26872.0,43,2,1,0,2,0,0,0,0,0,0,0.0,0,0,139,0,6,3
5585,48,12,2,17,6,1,10,5,2,0,3,0.4,21359.0,52,2,0,1,2,1,0,0,0,0,0,0.0,1,0,145,1,8,3
9687,726,184,174,256,50,30,32,15,5,4,6,0.0666666666666666,73170.0,49,2,0,1,1,0,0,0,0,0,0,0.0,0,0,131,1,2,0
3732,860,393,0,239,90,69,69,21,5,7,9,0.2857142857142857,52750.0,69,3,1,0,3,1,0,0,0,0,0,0.0,0,0,147,72,4,1
6303,1497,410,73,747,76,161,30,22,5,5,12,0.0,91820.0,38,4,1,0,2,0,0,0,0,0,0,0.0,0,0,137,72,1,0
11176,495,376,9,83,19,4,4,16,5,4,7,0.125,65968.0,54,4,1,0,3,1,0,0,0,0,0,0.0,0,0,132,12,3,0
2986,20,7,2,4,2,1,4,3,1,0,2,0.3333333333333333,30772.0,48,2,1,0,4,2,0,0,0,0,0,0.0,0,0,134,89,6,2
7462,570,68,0,226,51,157,68,16,10,2,4,0.1875,22507.0,70,2,0,1,1,0,0,0,0,0,0,0.0,0,0,149,67,9,1
3900,769,642,14,49,0,7,57,20,9,2,9,0.05,65685.0,52,2,1,0,3,1,0,0,0,0,0,0.0,0,0,133,54,5,0
7034,55,8,7,9,13,6,12,5,2,0,3,0.4,25804.0,46,1,1,0,3,1,0,0,0,0,0,0.0,0,0,140,34,8,3
9493,1808,840,53,804,23,71,17,17,5,4,8,0.0588235294117647,76412.0,44,4,0,1,1,0,1,0,0,0,1,0.4,1,0,144,15,3,4
1143,55,7,10,13,3,11,11,5,2,0,3,0.4,22063.0,52,2,1,0,3,1,0,0,0,0,0,0.0,0,0,141,43,7,3
1,577,464,5,64,7,0,37,17,7,3,7,0.0588235294117647,57091.0,63,2,0,1,1,0,0,1,0,0,0,0.2,1,0,130,0,5,0
3855,162,30,3,47,19,21,42,7,3,2,2,0.1428571428571428,22419.0,61,2,1,0,2,0,0,0,0,0,0,0.0,0,0,145,74,8,3
5536,1957,1492,38,287,50,57,33,19,5,10,4,0.0526315789473684,87771.0,65,2,1,0,3,1,1,1,0,1,1,0.8,1,0,143,61,6,4
5989,1576,752,122,476,39,153,34,23,10,2,11,0.0434782608695652,78353.0,65,1,0,1,2,1,0,0,0,0,0,0.0,0,0,145,51,8,1
9499,1616,1279,15,287,20,0,15,14,3,4,7,0.2142857142857142,93404.0,70,2,1,0,5,3,0,0,0,1,1,0.4,0,0,144,97,5,4
6768,36,22,1,8,2,1,2,4,1,0,3,0.5,37859.0,62,2,0,1,4,3,0,0,0,0,0,0.0,0,0,148,75,8,2
2150,1482,860,28,409,73,56,56,21,8,9,4,0.0476190476190476,80995.0,66,4,0,1,2,1,0,0,0,0,0,0.0,0,0,144,83,4,1
6646,22,3,0,5,13,0,1,4,1,0,3,0.25,16529.0,40,2,1,0,3,1,0,0,0,0,0,0.0,0,0,134,23,6,3
4887,63,10,5,28,11,1,8,5,2,0,3,0.2,55412.0,48,4,0,1,3,2,0,0,0,0,0,0.0,0,0,137,65,5,2
8560,680,351,16,156,7,5,145,17,6,4,7,0.0588235294117647,48789.0,32,2,0,1,1,0,0,0,0,0,0,0.0,0,0,152,94,6,1
3321,542,421,5,90,0,16,10,17,7,3,7,0.1764705882352941,56575.0,57,4,1,0,4,2,0,0,0,0,0,0.0,0,0,144,42,5,2
11003,50,2,5,7,0,18,18,5,2,0,3,0.4,25130.0,44,1,1,0,3,1,0,0,0,0,0,0.0,0,0,139,10,7,3
10402,39,25,1,9,2,1,1,4,1,0,3,0.5,35441.0,57,2,1,0,4,2,0,0,0,0,0,0.0,0,0,147,94,8,2
9904,1043,336,123,274,46,123,141,23,6,5,12,0.217391304347826,71391.0,68,2,1,0,3,1,0,0,0,0,0,0.0,0,0,145,50,3,1
6141,385,191,9,97,0,6,82,12,6,1,5,0.1666666666666666,49494.0,52,3,0,1,2,1,0,0,0,0,0,0.0,0,0,144,46,7,1
5687,1633,563,50,774,28,31,187,26,7,7,12,0.0384615384615384,81702.0,44,2,0,1,1,0,0,0,0,0,0,0.0,0,0,151,98,3,1
10856,46,31,0,6,0,1,8,4,1,0,3,0.25,45889.0,44,1,0,1,2,1,0,0,0,0,0,0.0,0,0,142,42,6,3
5121,761,479,5,82,7,17,171,18,7,6,5,0.1111111111111111,56628.0,47,2,0,1,2,1,0,0,1,0,0,0.2,0,0,133,30,5,0
4186,76,18,6,15,12,8,17,6,2,1,3,0.5,34026.0,74,2,1,0,4,2,0,0,0,0,0,0.0,0,0,141,11,5,2
368,290,91,65,52,10,44,28,11,3,2,6,0.2727272727272727,40049.0,50,2,1,0,3,1,0,0,0,0,0,0.0,0,0,149,61,5,3
3312,89,5,7,24,19,14,20,7,3,0,4,0.5714285714285714,34176.0,36,2,0,1,2,1,0,0,0,0,0,0.0,0,0,132,12,6,3
11121,70,2,14,28,16,3,7,7,4,0,3,0.5714285714285714,19419.0,43,2,1,0,3,1,0,0,0,0,0,0.0,0,0,150,76,9,3
5332,1066,362,50,431,134,35,54,16,3,6,7,0.0625,82504.0,64,1,1,0,2,0,0,0,0,0,0,0.0,0,0,141,2,1,0
5848,2009,724,74,929,97,55,130,18,5,6,7,0.0555555555555555,81205.0,54,2,1,0,2,0,0,1,1,0,1,0.6,1,0,136,43,2,4
10343,1345,605,91,399,0,45,205,17,3,6,8,0.1176470588235294,61618.0,33,1,0,1,1,0,0,0,0,0,0,0.0,0,0,151,27,3,1
5935,764,547,7,140,0,7,63,20,7,5,8,0.15,55284.0,68,3,0,1,2,1,0,0,0,0,0,0.0,0,0,148,60,5,1
2895,195,104,1,54,13,9,14,9,3,1,5,0.2222222222222222,49980.0,61,2,0,1,2,1,0,0,0,0,0,0.0,0,0,138,79,5,3
10262,53,8,2,15,0,10,18,7,3,1,3,0.5714285714285714,15072.0,44,2,1,0,4,2,0,0,0,0,0,0.0,0,0,144,96,5,2
