Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Marital_Status_Grouped,Marital_Merged_Couples,Marital_Merged_Single_Household,Marital_Merged_Unknown,Age,Total_Children,Total_Household_Size,Total_Spending,Loyalty_Months,Campaign_Response_Rate,Shopping_Frequency
4,35946.0,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,75,2,3,11,139,0.0,4
4,53593.0,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,71,2,4,480,153,0.0,23
2,66373.0,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,2,4,606,143,0.0,23
4,45072.0,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,76,3,4,284,138,0.0,16
2,89694.0,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,Single_Household,0,1,0,51,2,3,1472,139,0.6,14
2,72025.0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,Couples,1,0,0,75,0,2,1677,132,0.6,26
2,67432.0,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,51,1,3,1335,145,0.0,19
3,70545.0,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,72,1,3,334,131,0.0,13
1,17487.0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,35,1,3,18,146,0.0,4
2,62882.0,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,1,3,1338,153,0.0,20
4,64108.0,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,71,1,2,1099,145,0.0,30
3,34941.0,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,68,2,4,97,146,0.0,8
4,48767.0,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,74,3,4,63,136,0.0,9
0,38702.0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,1,3,109,141,0.0,9
2,82224.0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,Couples,1,0,0,60,0,2,902,135,0.2,21
2,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,Couples,1,0,0,72,0,2,1574,144,0.2,20
0,17003.0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,1,3,38,137,0.0,9
2,71163.0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,29,0,1,960,134,0.0,24
2,33697.0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,Single_Household,0,1,0,54,1,2,28,139,0.2,4
0,63564.0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,Couples,1,0,0,70,0,2,1215,135,0.2,28
4,83443.0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,0,2,1497,136,0.0,22
4,51518.0,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,66,1,3,449,139,0.0,17
2,58330.0,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,49,1,2,1064,136,0.0,24
2,80952.0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,Couples,1,0,0,55,0,2,1757,146,0.6,25
2,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,45,0,2,1440,132,0.0,21
0,63855.0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,0,2,1006,147,0.0,24
4,62220.0,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,Couples,1,0,0,52,1,3,1226,153,0.0,23
2,58512.0,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,60,1,3,1171,139,0.0,20
3,40662.0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,45,1,3,92,146,0.0,8
4,38829.0,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,65,1,3,99,133,0.0,8
0,35523.0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,43,1,3,66,139,0.0,8
2,79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,57,2,3,564,132,0.0,19
3,78285.0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,36,0,2,1427,138,0.0,21
4,31626.0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,Single_Household,0,1,0,46,1,2,86,144,0.2,6
2,75127.0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,72,0,1,833,131,0.0,19
2,48726.0,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,69,1,3,242,144,0.0,12
2,74985.0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,47,0,2,1869,152,0.0,17
2,67430.0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,37,0,2,1364,152,0.0,29
0,46891.0,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,59,1,3,183,140,0.0,8
3,62058.0,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,68,1,3,450,143,0.0,18
2,72063.0,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,45,1,3,758,142,0.0,21
4,78939.0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,73,0,2,1507,137,0.0,20
2,42720.0,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,59,2,3,654,144,0.0,25
2,33622.0,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,2,4,81,145,0.0,9
4,6835.0,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,Couples,1,0,0,67,1,3,137,149,0.0,1
2,41452.0,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,71,2,4,16,146,0.0,4
4,40760.0,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,59,1,2,93,140,0.0,8
4,74250.0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,66,0,2,1158,135,0.0,18
3,51124.0,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,69,2,3,43,136,0.0,6
2,72258.0,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,53,1,2,1525,140,0.0,22
4,71466.0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,50,0,1,1230,133,0.0,19
2,36283.0,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,2,4,29,132,0.0,6
2,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,54,1,2,25,132,0.0,5
2,30467.0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,1,3,24,133,0.0,4
2,31590.0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,1,3,38,142,0.0,5
1,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,38,1,3,57,150,0.0,7
3,17144.0,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,64,2,4,47,134,0.0,12
4,42564.0,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,Single_Household,0,1,0,56,1,2,813,148,0.2,24
3,43783.0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,Couples,1,0,0,46,1,3,629,131,0.2,22
2,40780.0,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,48,1,2,377,152,0.0,17
3,62847.0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,79,0,2,1612,148,0.0,14
4,82017.0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,Couples,1,0,0,67,0,2,729,150,0.6,17
2,16813.0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,Single_Household,0,1,0,74,0,1,50,141,0.2,6
2,51267.0,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,2,4,270,138,0.0,15
2,46524.0,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,63,1,2,177,145,0.0,9
3,45183.0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,Single_Household,0,1,0,62,0,1,315,147,0.2,13
4,70421.0,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,70,1,3,767,130,0.0,23
0,60161.0,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,59,1,2,1071,150,0.0,26
2,73926.0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,51,0,2,1580,146,0.0,24
2,19329.0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,56,1,3,60,136,0.0,10
3,61872.0,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,54,1,3,573,137,0.0,21
2,46984.0,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,68,2,3,41,145,0.0,5
2,34838.0,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,73,2,4,170,147,0.0,10
4,82716.0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,80,0,1,1167,138,0.0,28
2,48192.0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,Couples,1,0,0,66,0,2,1526,145,0.6,25
3,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,2,4,458,138,0.0,21
3,56850.0,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,53,1,3,63,133,0.0,6
2,55267.0,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,67,1,3,405,138,0.0,17
2,59666.0,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,Couples,1,0,0,52,2,4,1027,145,0.2,20
2,72504.0,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,52,1,2,1478,145,0.0,22
2,26872.0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,43,0,2,72,138,0.0,5
2,21359.0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,52,1,2,48,144,0.0,7
2,73170.0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,49,0,1,726,131,0.0,16
3,52750.0,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,69,1,3,860,147,0.0,27
4,91820.0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,38,0,2,1497,137,0.0,22
4,65968.0,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,54,1,3,495,132,0.0,18
2,30772.0,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,2,4,20,134,0.0,4
2,22507.0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,70,0,1,570,149,0.0,19
2,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,1,3,769,133,0.0,21
0,25804.0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,1,3,55,140,0.0,7
4,76412.0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,Single_Household,0,1,0,44,0,1,1808,144,0.4,18
2,22063.0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,1,3,55,141,0.0,7
2,57091.0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,Single_Household,0,1,0,63,0,1,577,130,0.2,18
2,22419.0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,61,0,2,162,144,0.0,8
2,87771.0,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,Couples,1,0,0,65,1,3,1957,143,0.8,20
0,78353.0,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,65,1,2,1576,145,0.0,24
2,93404.0,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,Couples,1,0,0,70,3,5,1616,144,0.4,17
2,37859.0,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,62,3,4,36,148,0.0,6
4,80995.0,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,66,1,2,1482,144,0.0,22
2,16529.0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,40,1,3,22,134,0.0,5
4,55412.0,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,48,2,3,63,137,0.0,6
2,48789.0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,32,0,1,680,152,0.0,18
4,56575.0,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,57,2,4,542,144,0.0,20
0,25130.0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,44,1,3,50,139,0.0,7
2,35441.0,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,57,2,4,39,147,0.0,6
2,71391.0,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,68,1,3,1043,145,0.0,28
3,49494.0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,52,1,2,385,144,0.0,14
2,81702.0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,44,0,1,1633,151,0.0,27
0,45889.0,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,44,1,2,46,142,0.0,5
2,56628.0,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,Single_Household,0,1,0,47,1,2,761,133,0.2,20
2,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,74,2,4,76,141,0.0,9
2,40049.0,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,50,1,3,290,149,0.0,14
2,34176.0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,36,1,2,89,132,0.0,11
2,19419.0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,Couples,1,0,0,43,1,3,70,150,0.0,11
0,82504.0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,64,0,2,1066,141,0.0,17
2,81205.0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,Couples,1,0,0,54,0,2,2009,135,0.6,19
0,61618.0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,33,0,1,1345,151,0.0,19
3,55284.0,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,68,1,2,764,148,0.0,23
2,49980.0,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,61,1,2,195,138,0.0,11
2,15072.0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,44,2,4,53,144,0.0,11
2,49166.0,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,50,1,2,368,143,0.0,13
4,65324.0,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,70,1,3,544,136,0.0,20
0,82347.0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,Couples,1,0,0,67,0,2,1853,150,0.4,25
4,30843.0,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,Couples,1,0,0,58,2,4,35,131,0.2,6
4,46374.0,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,Couples,1,0,0,50,1,3,446,133,0.4,18
2,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,45,1,2,1180,145,0.0,31
3,38576.0,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,51,1,3,41,134,0.0,5
2,55357.0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,39,2,4,727,146,0.0,22
2,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,58,2,4,40,151,0.0,6
0,85710.0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,Couples,1,0,0,35,0,2,1062,144,0.2,26
2,23228.0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,1,3,40,135,0.0,7
3,44602.0,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,2,4,292,134,0.0,17
2,7500.0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,37,0,2,15,148,0.0,4
0,38683.0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,35,1,3,341,151,0.0,17
0,49514.0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,49,1,2,369,136,0.0,13
4,57906.0,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,51,1,3,401,143,0.0,17
3,43456.0,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,58,1,2,393,145,0.0,17
3,19485.0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,38,2,3,10,139,0.0,4
2,53172.0,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,1,3,486,144,0.0,16
2,30545.0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,45,1,3,69,151,0.0,7
4,70123.0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0,Couples,1,0,0,41,0,2,1727,139,0.4,17
2,62450.0,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0,Single_Household,0,1,0,65,1,2,995,136,0.2,16
2,21675.0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,1,3,45,131,0.0,10
0,42395.0,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,43,2,3,182,133,0.0,12
3,61346.0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,1,3,989,139,0.0,23
2,80812.0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,3,11,0,Couples,1,0,0,71,0,2,1677,139,0.6,18
3,42835.0,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,53,2,3,595,142,0.0,23
2,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,41,1,3,156,147,0.0,9
3,86424.0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,68,0,1,1226,133,0.0,28
0,17117.0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,1,3,128,148,0.0,11
2,24762.0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,3,11,1,Single_Household,0,1,0,52,1,2,86,135,0.2,9
2,35797.0,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,1,3,68,151,0.0,7
2,36627.0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,49,2,3,16,141,0.0,4
0,51111.0,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,43,2,4,55,130,0.0,7
4,86857.0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,52,0,1,2114,152,0.0,22
4,82072.0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,54,0,2,2018,142,0.0,19
4,46231.0,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,71,3,4,263,149,0.0,15
2,42243.0,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,65,2,4,55,137,0.0,7
2,51195.0,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,62,2,4,564,145,0.0,24
3,68092.0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,46,0,1,1281,136,0.0,20
2,31814.0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,3,11,0,Couples,1,0,0,51,1,3,83,147,0.2,7
3,51390.0,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,59,2,3,353,152,0.0,18
2,76630.0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,41,0,2,1003,135,0.0,25
1,26868.0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,33,1,2,14,132,0.0,4
4,48948.0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,3,11,1,Single_Household,0,1,0,81,0,1,902,147,0.2,24
4,55260.0,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,52,1,2,1139,149,0.0,25
2,64090.0,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,3,11,1,Couples,1,0,0,68,1,3,797,141,0.0,20
2,78331.0,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,66,1,2,1638,135,0.0,25
4,37087.0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,50,1,3,401,141,0.0,17
2,21846.0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,38,1,2,84,138,0.0,11
2,81320.0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,66,0,2,928,147,0.0,18
2,54137.0,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,54,1,2,203,140,0.0,11
2,66825.0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,57,0,2,858,142,0.0,16
2,57100.0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,51,0,2,409,137,0.0,13
2,58917.0,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,3,5,282,145,0.0,16
2,85072.0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,47,0,1,1423,133,0.0,18
2,86429.0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,3,11,1,Single_Household,0,1,0,63,0,1,1449,137,0.2,18
2,45684.0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,53,1,2,28,137,0.0,4
2,47889.0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,50,1,3,67,136,0.0,6
4,45921.0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,38,0,2,199,134,0.0,10
