Total_Spending,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchase_Num,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Discount_Dependency,Income,Age,Education,Marital_Merged_Couples,Marital_Merged_Single_Household,Kidhome,Teenhome,Total_Household_Size,Total_Children,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Campaign_Response_Rate,Complain,Loyalty_Months,Recency,NumWebVisitsMonth,ID
1507,794,115,243,150,0,205,19,8,5,6,0.05263157894736842,78939.0,73,4,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,137,57,3,1915
654,392,5,91,28,26,112,17,7,3,7,0.47058823529411764,42720.0,59,2,0,1,1,1,3,2,0,0,0,0,0,1,0.16666666666666666,0,144,9,8,8897
81,39,1,22,3,4,12,6,2,0,4,0.5,33622.0,52,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,145,22,7,2371
137,107,2,12,2,2,12,1,0,0,1,0.0,6835.0,67,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,149,76,20,4303
16,13,0,3,0,0,0,3,1,0,2,0.3333333333333333,41452.0,71,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,146,86,7,6825
93,70,0,17,0,0,6,6,2,1,3,0.3333333333333333,40760.0,59,4,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,140,64,6,1072
1158,680,11,392,75,0,0,17,2,11,4,0.058823529411764705,74250.0,66,4,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,135,90,1,4964
43,26,1,11,0,1,4,4,1,0,3,0.5,51124.0,69,3,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,137,79,3,2461
1525,522,0,522,227,120,134,20,6,9,5,0.1,72258.0,53,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,140,28,2,10736
1230,412,12,546,78,182,0,18,4,4,10,0.05555555555555555,71466.0,50,4,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,133,86,1,3194
29,6,5,5,8,0,5,4,1,0,3,0.5,36283.0,48,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,133,42,4,10839
25,2,3,6,4,1,9,4,1,1,2,0.25,20587.0,54,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,132,39,7,49
24,1,3,8,2,5,5,3,1,0,2,0.3333333333333333,30467.0,52,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,133,8,7,4290
38,6,2,15,6,6,3,4,1,0,3,0.25,31590.0,52,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,143,40,8,10219
57,4,12,5,3,16,17,5,2,0,3,0.4,20425.0,38,0,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,150,5,7,4211
47,18,2,19,0,2,6,7,3,0,4,0.7142857142857143,17144.0,64,3,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,135,96,7,1135
813,324,48,186,39,18,198,18,6,8,4,0.3333333333333333,42564.0,56,4,0,1,0,1,2,1,0,0,1,0,0,1,0.3333333333333333,0,148,28,7,6299
629,327,9,125,25,4,139,16,7,1,8,0.375,43783.0,46,3,1,0,1,0,3,1,0,0,1,0,0,0,0.16666666666666666,0,131,22,7,10846
377,229,27,71,13,3,34,13,7,1,5,0.3076923076923077,40780.0,48,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,152,30,9,347
1612,521,168,706,80,76,61,13,3,6,4,0.07692307692307693,62847.0,79,3,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,148,45,2,6543
729,184,23,446,30,23,23,16,5,4,7,0.0625,82017.0,67,4,1,0,0,0,2,0,1,0,0,1,1,1,0.6666666666666666,0,150,58,2,10446
50,4,8,11,12,2,13,5,2,0,3,0.2,16813.0,74,2,0,1,0,0,1,0,0,0,1,0,0,0,0.16666666666666666,0,142,49,7,3479
270,183,2,64,7,2,12,11,3,3,5,0.36363636363636365,51267.0,46,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,138,37,4,11075
177,31,19,35,26,14,52,7,1,1,5,0.2857142857142857,46524.0,63,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,145,70,3,4442
315,219,3,60,12,9,12,12,4,1,7,0.08333333333333333,45183.0,62,3,0,1,0,0,1,0,0,0,0,1,0,0,0.16666666666666666,0,148,33,7,199
767,479,28,136,75,14,35,20,10,3,7,0.15,70421.0,70,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,130,98,6,6722
1071,584,44,212,46,8,177,23,11,4,8,0.13043478260869565,60161.0,59,1,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,151,17,8,796
1580,627,91,597,159,91,15,23,6,5,12,0.043478260869565216,73926.0,51,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,146,54,3,3749
60,24,1,16,12,2,5,7,4,0,3,0.42857142857142855,19329.0,56,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,137,39,8,8523
573,330,5,159,36,27,16,17,4,4,9,0.23529411764705882,61872.0,54,3,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,137,81,4,310
41,19,1,10,2,1,8,4,1,0,3,0.25,46984.0,68,2,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,145,71,5,8629
170,28,23,29,29,14,47,7,2,1,4,0.42857142857142855,34838.0,73,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,148,62,6,236
1167,606,148,228,15,148,22,27,6,8,13,0.037037037037037035,82716.0,80,4,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,138,8,2,9930
1526,1039,43,204,153,58,29,22,2,8,12,0.13636363636363635,48192.0,66,2,1,0,0,0,2,0,1,1,0,1,0,1,0.6666666666666666,0,145,76,8,3483
458,411,0,26,0,0,21,15,7,1,7,0.4,49681.0,48,3,1,0,0,2,4,2,0,0,0,0,0,0,0.0,0,138,66,7,4599
63,34,1,19,2,7,0,5,1,1,3,0.2,56850.0,53,3,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,133,83,2,7326
405,161,28,136,32,3,45,13,3,4,6,0.3076923076923077,55267.0,67,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,138,28,3,7352
1027,623,53,178,23,17,133,13,3,2,8,0.5384615384615384,59666.0,52,2,1,0,1,1,4,2,0,0,0,1,0,0,0.16666666666666666,0,146,87,8,2350
1478,604,26,470,123,161,94,20,5,9,6,0.1,72504.0,52,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,145,43,2,9145
72,3,10,8,3,16,32,4,1,1,2,0.25,26872.0,43,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,139,0,6,2964
48,12,2,17,6,1,10,5,2,0,3,0.4,21359.0,52,2,0,1,1,0,2,1,0,0,0,0,0,1,0.16666666666666666,0,145,1,8,5585
726,184,174,256,50,30,32,15,5,4,6,0.06666666666666667,73170.0,49,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,131,1,2,9687
860,393,0,239,90,69,69,21,5,7,9,0.2857142857142857,52750.0,69,3,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,147,72,4,3732
1497,410,73,747,76,161,30,22,5,5,12,0.0,91820.0,38,4,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,137,72,1,6303
495,376,9,83,19,4,4,16,5,4,7,0.125,65968.0,54,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,132,12,3,11176
20,7,2,4,2,1,4,3,1,0,2,0.3333333333333333,30772.0,48,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,134,89,6,2986
570,68,0,226,51,157,68,16,10,2,4,0.1875,22507.0,70,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,149,67,9,7462
769,642,14,49,0,7,57,20,9,2,9,0.05,65685.0,52,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,133,54,5,3900
55,8,7,9,13,6,12,5,2,0,3,0.4,25804.0,46,1,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,140,34,8,7034
1808,840,53,804,23,71,17,17,5,4,8,0.058823529411764705,76412.0,44,4,0,1,0,0,1,0,1,0,0,0,1,1,0.5,0,144,15,3,9493
55,7,10,13,3,11,11,5,2,0,3,0.4,22063.0,52,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,141,43,7,1143
577,464,5,64,7,0,37,17,7,3,7,0.058823529411764705,57091.0,63,2,0,1,0,0,1,0,0,1,0,0,0,1,0.3333333333333333,0,131,0,5,1
162,30,3,47,19,21,42,7,3,2,2,0.14285714285714285,22419.0,61,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,145,74,8,3855
1957,1492,38,287,50,57,33,19,5,10,4,0.05263157894736842,87771.0,65,2,1,0,0,1,3,1,1,1,0,1,1,1,0.8333333333333334,0,144,61,6,5536
1576,752,122,476,39,153,34,23,10,2,11,0.043478260869565216,78353.0,65,1,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,145,51,8,5989
1616,1279,15,287,20,0,15,14,3,4,7,0.21428571428571427,93404.0,70,2,1,0,1,2,5,3,0,0,0,1,1,0,0.3333333333333333,0,144,97,5,9499
36,22,1,8,2,1,2,4,1,0,3,0.5,37859.0,62,2,0,1,1,2,4,3,0,0,0,0,0,0,0.0,0,148,75,8,6768
1482,860,28,409,73,56,56,21,8,9,4,0.047619047619047616,80995.0,66,4,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,144,83,4,2150
22,3,0,5,13,0,1,4,1,0,3,0.25,16529.0,40,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,134,23,6,6646
63,10,5,28,11,1,8,5,2,0,3,0.2,55412.0,48,4,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,137,65,5,4887
680,351,16,156,7,5,145,17,6,4,7,0.058823529411764705,48789.0,32,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,152,94,6,8560
542,421,5,90,0,16,10,17,7,3,7,0.17647058823529413,56575.0,57,4,1,0,0,2,4,2,0,0,0,0,0,0,0.0,0,144,42,5,3321
50,2,5,7,0,18,18,5,2,0,3,0.4,25130.0,44,1,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,139,10,7,11003
39,25,1,9,2,1,1,4,1,0,3,0.5,35441.0,57,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,147,94,8,10402
1043,336,123,274,46,123,141,23,6,5,12,0.21739130434782608,71391.0,68,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,145,50,3,9904
385,191,9,97,0,6,82,12,6,1,5,0.16666666666666666,49494.0,52,3,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,144,46,7,6141
1633,563,50,774,28,31,187,26,7,7,12,0.038461538461538464,81702.0,44,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,152,98,3,5687
46,31,0,6,0,1,8,4,1,0,3,0.25,45889.0,44,1,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,142,42,6,10856
761,479,5,82,7,17,171,18,7,6,5,0.1111111111111111,56628.0,47,2,0,1,0,1,2,1,0,0,1,0,0,0,0.16666666666666666,0,133,30,5,5121
76,18,6,15,12,8,17,6,2,1,3,0.5,34026.0,74,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,141,11,5,4186
290,91,65,52,10,44,28,11,3,2,6,0.2727272727272727,40049.0,50,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,149,61,5,368
89,5,7,24,19,14,20,7,3,0,4,0.5714285714285714,34176.0,36,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,132,12,6,3312
70,2,14,28,16,3,7,7,4,0,3,0.5714285714285714,19419.0,43,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,150,76,9,11121
1066,362,50,431,134,35,54,16,3,6,7,0.0625,82504.0,64,1,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,141,2,1,5332
2009,724,74,929,97,55,130,18,5,6,7,0.05555555555555555,81205.0,54,2,1,0,0,0,2,0,0,1,1,0,1,1,0.6666666666666666,0,136,43,2,5848
1345,605,91,399,0,45,205,17,3,6,8,0.11764705882352941,61618.0,33,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,151,27,3,10343
764,547,7,140,0,7,63,20,7,5,8,0.15,55284.0,68,3,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,148,60,5,5935
195,104,1,54,13,9,14,9,3,1,5,0.2222222222222222,49980.0,61,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,138,79,5,2895
53,8,2,15,0,10,18,7,3,1,3,0.5714285714285714,15072.0,44,2,1,0,2,0,4,2,0,0,0,0,0,0,0.0,0,144,96,5,10262
368,224,2,25,7,0,110,11,5,3,3,0.18181818181818182,49166.0,50,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,143,17,6,7848
544,384,0,102,21,32,5,17,6,2,9,0.17647058823529413,65324.0,70,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,136,0,4,9477
1853,556,54,845,202,133,63,24,7,7,10,0.041666666666666664,82347.0,67,1,1,0,0,0,2,0,1,0,1,0,0,0,0.3333333333333333,0,150,38,3,4856
35,24,0,2,0,0,9,4,1,1,2,0.5,30843.0,58,4,1,0,1,1,4,2,0,0,1,0,0,0,0.16666666666666666,0,131,43,5,7186
446,408,0,21,0,0,17,15,7,1,7,0.2,46374.0,50,4,1,0,0,1,3,1,1,0,0,1,0,1,0.5,0,134,1,8,5794
1180,265,199,303,234,9,170,24,10,2,12,0.2916666666666667,60474.0,45,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,145,25,7,1456
41,34,0,7,0,0,0,4,1,0,3,0.25,38576.0,51,3,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,134,2,7,4877
727,374,64,116,84,25,64,19,6,2,11,0.15789473684210525,55357.0,39,2,1,0,2,0,4,2,0,0,0,0,0,0,0.0,0,147,66,5,425
40,27,2,10,0,0,1,4,1,0,3,0.5,37758.0,58,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,151,49,8,3007
1062,600,20,350,29,30,33,25,6,9,10,0.04,85710.0,35,1,1,0,0,0,2,0,0,0,0,0,1,0,0.16666666666666666,0,144,5,2,1031
40,13,2,18,6,1,0,5,2,0,3,0.4,23228.0,55,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,135,71,8,4297
292,167,2,89,0,0,34,11,6,1,4,0.5454545454545454,44602.0,55,3,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,135,35,8,807
15,0,2,3,4,1,5,3,0,0,3,0.3333333333333333,7500.0,37,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,148,94,6,9553
341,46,35,69,84,41,66,11,4,1,6,0.5454545454545454,38683.0,35,1,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,151,80,7,4271
369,88,39,78,58,13,93,11,6,1,4,0.18181818181818182,49514.0,49,1,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,137,61,7,4120
401,243,11,119,10,3,15,14,4,2,8,0.21428571428571427,57906.0,51,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,143,29,4,2036
393,275,11,68,25,7,7,14,5,1,8,0.21428571428571427,43456.0,58,3,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,145,0,5,115
10,6,0,4,0,0,0,3,1,0,2,0.3333333333333333,19485.0,38,3,0,1,2,0,3,2,0,0,0,0,0,0,0.0,0,139,80,7,4259
486,121,62,90,68,20,125,13,2,3,8,0.23076923076923078,53172.0,46,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,144,54,3,8687
69,4,12,15,19,7,12,5,2,0,3,0.4,30545.0,45,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,151,71,7,2447
1727,1308,0,396,23,0,0,16,5,7,4,0.0625,70123.0,41,4,1,0,0,0,2,0,0,1,0,1,0,0,0.3333333333333333,0,139,27,3,10140
995,515,47,267,62,66,38,14,5,5,4,0.14285714285714285,62450.0,65,2,0,1,0,1,2,1,0,0,0,1,0,0,0.16666666666666666,0,136,61,3,9353
45,4,0,16,17,4,4,7,4,0,3,0.42857142857142855,21675.0,48,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,131,55,7,3623
182,48,13,57,24,15,25,8,3,1,4,0.5,42395.0,43,1,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,133,35,7,738
989,562,58,168,43,16,142,22,5,7,10,0.045454545454545456,61346.0,46,3,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,139,34,3,7631
1677,769,22,500,210,143,33,17,4,8,5,0.058823529411764705,80812.0,71,2,1,0,0,0,2,0,1,0,1,0,1,0,0.5,0,140,95,2,4789
595,379,4,93,12,9,98,16,6,6,4,0.4375,42835.0,53,3,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,142,64,6,773
156,29,12,59,19,1,36,7,3,0,4,0.2857142857142857,39922.0,41,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,147,30,8,10602
1226,387,68,569,89,45,68,27,6,9,12,0.037037037037037035,86424.0,68,3,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,133,12,1,1446
128,12,23,38,30,18,7,7,3,1,3,0.5714285714285714,17117.0,46,1,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,148,96,9,3270
86,6,10,12,3,15,40,6,3,1,2,0.5,24762.0,52,2,0,1,1,0,2,1,0,0,1,0,0,1,0.3333333333333333,0,135,16,8,8443
68,27,1,14,4,1,21,5,2,0,3,0.4,35797.0,49,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,151,16,8,9653
16,9,1,5,0,0,1,3,0,0,3,0.3333333333333333,36627.0,49,2,0,1,2,0,3,2,0,0,0,0,0,0,0.0,0,141,78,5,8916
55,22,0,19,6,5,3,5,2,0,3,0.4,51111.0,43,1,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,130,83,6,8017
2114,899,102,838,133,102,40,21,5,6,10,0.047619047619047616,86857.0,52,4,0,1,0,0,1,0,0,0,0,0,0,1,0.16666666666666666,0,152,96,2,5830
2018,889,55,685,168,92,129,18,3,2,13,0.05555555555555555,82072.0,54,4,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,142,67,1,4597
263,189,2,55,0,5,12,11,6,1,4,0.36363636363636365,46231.0,71,4,0,1,2,1,4,3,0,0,0,0,0,0,0.0,0,149,87,9,7023
55,48,0,2,0,0,5,5,2,0,3,0.4,42243.0,65,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,137,34,7,8086
564,230,14,156,82,24,58,16,9,2,5,0.5,51195.0,62,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,145,46,8,8825
1281,852,60,207,78,36,48,18,2,6,10,0.1111111111111111,68092.0,46,3,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,137,7,5,2930
83,35,3,20,4,1,20,5,2,0,3,0.4,31814.0,51,2,1,0,1,0,3,1,0,0,1,0,0,0,0.16666666666666666,0,147,73,9,1928
353,205,20,47,23,2,56,12,5,2,5,0.5,51390.0,59,3,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,152,54,5,7108
1003,255,31,446,40,56,175,24,3,10,11,0.041666666666666664,76630.0,41,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,136,93,1,10925
14,0,0,1,8,3,2,3,1,0,2,0.3333333333333333,26868.0,33,0,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,132,52,7,9960
902,437,8,206,160,49,42,22,7,10,5,0.09090909090909091,48948.0,81,4,0,1,0,0,1,0,0,0,1,0,0,1,0.3333333333333333,0,147,53,6,8800
1139,825,8,53,11,0,242,23,8,10,5,0.08695652173913043,55260.0,52,4,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,149,81,6,9224
797,316,58,161,76,51,135,19,6,9,4,0.05263157894736842,64090.0,68,2,1,0,0,1,3,1,0,0,0,0,0,1,0.16666666666666666,0,141,8,5,5519
1638,756,138,354,160,169,61,23,10,6,7,0.08695652173913043,78331.0,66,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,135,97,4,5046
401,194,55,134,15,0,3,14,4,2,8,0.21428571428571427,37087.0,50,4,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,141,50,6,7037
84,7,17,18,6,10,26,7,4,0,3,0.5714285714285714,21846.0,38,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,138,38,8,905
928,183,33,493,59,103,57,17,4,3,10,0.058823529411764705,81320.0,66,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,147,61,2,8624
203,171,0,11,0,1,20,9,4,1,4,0.2222222222222222,54137.0,54,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,141,46,6,8945
858,243,101,405,29,40,40,15,4,5,6,0.06666666666666667,66825.0,57,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,142,73,2,6445
409,181,21,69,39,3,96,12,3,3,6,0.08333333333333333,57100.0,51,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,137,19,3,2727
282,151,7,89,0,7,28,11,4,1,6,0.45454545454545453,58917.0,55,2,1,0,1,2,5,3,0,0,0,0,0,0,0.0,0,145,10,5,6404
1423,494,92,391,194,11,241,17,3,4,10,0.058823529411764705,85072.0,47,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,133,94,0,11074
1449,464,28,873,29,18,37,18,7,4,7,0.0,86429.0,63,2,0,1,0,0,1,0,1,0,0,0,0,1,0.3333333333333333,0,137,10,2,10150
28,5,1,5,10,0,7,3,1,0,2,0.3333333333333333,45684.0,53,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,137,37,7,1968
67,29,0,29,0,5,4,5,2,0,3,0.2,47889.0,50,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,136,94,5,6534
199,102,9,49,24,3,12,9,2,1,6,0.1111111111111111,45921.0,38,4,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,134,23,4,9485
1453,604,28,674,91,28,28,21,3,10,8,0.047619047619047616,78420.0,58,4,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,142,75,1,7053
1253,571,12,523,63,60,24,18,3,10,5,0.05555555555555555,75114.0,32,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,138,40,2,4654
1198,953,0,71,0,0,174,25,10,5,10,0.24,52278.0,61,4,0,1,0,1,2,1,0,0,0,0,0,1,0.16666666666666666,0,147,24,8,9760
178,63,3,67,8,9,28,8,3,1,4,0.25,35641.0,52,3,1,0,1,0,3,1,0,0,0,0,0,1,0.16666666666666666,0,142,11,7,1048
1990,770,29,890,250,27,24,17,7,3,7,0.058823529411764705,95529.0,30,2,0,1,0,0,1,0,0,0,0,0,1,1,0.3333333333333333,0,149,29,3,10619
976,398,61,265,138,61,53,13,3,4,6,0.07692307692307693,62820.0,70,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,144,51,1,9308
1001,741,19,154,50,9,28,14,3,4,7,0.07142857142857142,73113.0,64,3,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,136,86,2,10505
1919,1478,19,403,0,19,0,19,7,6,6,0.05263157894736842,84169.0,42,4,1,0,0,0,2,0,0,0,0,1,1,1,0.5,0,141,9,3,8362
350,156,29,56,30,32,47,12,3,2,7,0.16666666666666666,42607.0,70,1,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,138,30,3,2625
1650,960,64,464,146,0,16,24,6,9,9,0.041666666666666664,74637.0,70,4,0,1,0,0,1,0,1,0,0,0,0,0,0.16666666666666666,0,144,73,3,4637
46,38,0,2,0,0,6,4,1,0,3,0.25,46015.0,69,4,1,0,1,1,4,2,0,1,1,0,0,0,0.3333333333333333,0,133,25,7,9972
1228,315,26,473,220,12,182,18,2,10,6,0.05555555555555555,72354.0,31,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,145,67,1,4483
95,15,20,25,2,7,26,6,2,0,4,0.16666666666666666,39858.0,55,3,0,1,1,0,2,1,0,0,0,0,0,1,0.16666666666666666,0,147,67,6,4487
62,19,6,20,0,5,12,6,1,1,4,0.5,34469.0,76,4,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,132,58,4,4988
1761,812,99,431,237,149,33,25,11,4,10,0.04,83033.0,38,2,1,0,1,0,3,1,1,0,0,0,0,0,0.16666666666666666,0,131,82,5,8931
467,73,28,217,10,24,115,13,6,1,6,0.23076923076923078,24401.0,45,3,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,152,98,8,5871
1149,372,23,384,250,12,108,18,4,5,9,0.05555555555555555,77583.0,46,2,1,0,0,0,2,0,1,0,0,0,0,0,0.16666666666666666,0,135,93,2,2008
2052,871,111,704,145,55,166,18,4,4,10,0.05555555555555555,74116.0,42,1,0,1,0,0,1,0,0,0,0,1,0,0,0.16666666666666666,0,136,53,2,3139
1127,375,152,335,93,91,81,15,5,4,6,0.06666666666666667,74293.0,31,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,132,66,2,10037
1416,760,80,466,17,13,80,20,6,9,5,0.05,68397.0,48,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,138,6,3,10673
1113,471,0,510,99,21,12,19,6,4,9,0.05263157894736842,79632.0,50,4,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,133,42,2,5303
125,31,9,27,16,9,33,6,1,1,4,0.16666666666666666,46107.0,35,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,135,78,3,538
966,819,0,72,12,0,63,23,11,2,10,0.08695652173913043,64950.0,73,4,0,1,0,1,2,1,0,0,0,1,0,0,0.16666666666666666,0,153,29,7,7922
32,1,4,3,8,9,7,4,1,0,3,0.25,25443.0,35,0,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,149,82,8,5692
833,203,35,305,46,17,227,18,2,11,5,0.05555555555555555,75127.0,72,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,131,92,1,4843
46,26,0,15,2,1,2,6,3,0,3,0.3333333333333333,32892.0,53,4,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,131,78,8,6383
960,354,21,311,167,75,32,16,9,3,4,0.0625,71796.0,53,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,138,54,4,1628
1829,1253,0,447,23,71,35,27,11,5,11,0.1111111111111111,67536.0,54,4,1,0,0,1,3,1,1,0,0,0,0,0,0.16666666666666666,0,144,45,8,1204
779,371,17,238,23,24,106,23,7,5,11,0.13043478260869565,55239.0,53,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,142,59,5,3673
811,588,7,76,110,15,15,21,8,4,9,0.09523809523809523,60554.0,49,4,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,141,8,6,760
1120,480,86,249,75,86,144,14,6,3,5,0.5714285714285714,64831.0,72,1,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,143,51,6,8957
725,517,12,54,16,6,120,18,7,4,7,0.1111111111111111,56067.0,62,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,142,51,5,4128
1187,267,98,606,48,70,98,11,3,2,6,0.09090909090909091,82025.0,41,2,0,1,0,0,1,0,0,0,0,0,1,1,0.3333333333333333,0,143,76,1,6810
2302,1111,24,790,160,45,172,18,5,8,5,0.0,94384.0,71,2,1,0,0,0,2,0,1,0,0,1,1,1,0.6666666666666666,0,146,62,2,5386
66,7,7,14,7,16,15,6,2,1,3,0.5,14906.0,38,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,149,86,7,8700
